,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
LYSt5r,2.496150973277506,0.12577032500543273,"[(0.59140902117712, 26), (0.590495864414484, 1), (0.5917255821881672, 1), (0.5913116177891055, 1)]",Transport,LYSt5r,['Rv2320c'],lys__L_e <=> lys__L_c,
MYC2CYC3,2.484064282468344,0.12665079233553045,"[(0.8684210526315789, 2), (0.5, 2), (0.631578947368421, 2), (0.5263157894736842, 2), (0.763157894736842, 1), (0.5749076900545963, 1), (0.47772388889277206, 1), (0.46546052631578944, 1), (0.4013157894736842, 1), (0.3289473684210526, 1), (0.42105263157894735, 1), (0.5049342105263157, 1), (0.5657894736842105, 1), (0.4805463251557404, 1), (0.5526315789473684, 1), (0.5878733689408507, 1), (0.6554276315789473, 1), (0.6973684210526315, 1), (0.43924135210441384, 1), (0.10526315789473684, 1), (0.6233552631578947, 1), (0.5528362611931327, 1), (0.4407894736842105, 1), (0.5476973684210527, 1), (0.37453845027298166, 1)]",Mycolic Acid Biosynthesis,MYC2CYC3,['Rv0644c'],amet_c + kmeroacidcyc1ACP_c --> ahcys_c + h_c + kmeroacidcyc2ACP_c,
METabc,2.482121643808996,0.12679297787387245,"[(0.029419198301572056, 5), (0.02911590759743214, 3), (0.02936864985088207, 3), (0.029621392104332, 2), (0.029014810696052166, 2), (0.029722489005711974, 2), (0.02921700449881211, 2), (0.02992468280847192, 1), (0.028787342667947226, 1), (0.025678612950513068, 1), (0.029267552949502097, 1), (0.047844108578072087, 1), (0.02939392407622706, 1), (0.02952029520295203, 1), (0.029570843653642015, 1), (0.029671940555021988, 1), (0.02929282717484709, 1)]",Transport,L-methionine transport via ABC system,[],atp_c + h2o_c + met__L_e --> adp_c + h_c + met__L_c + pi_c,
G16MTM2,2.4793585743835416,0.12699553443971318,"[(0.26462317210348707, 8), (0.2643419572553431, 6), (0.26377952755905515, 4), (0.26490438695163104, 4), (0.26546681664791905, 2), (0.26356037816594297, 1), (0.26321709786276715, 1), (0.266029246344207, 1), (0.14510686164229472, 1), (0.2617160051389988, 1)]",Glycerophospholipid metabolism,Glycolipid 16-alpha-D-mannosyltransferase,['Rv2188c'],Ac1PIM1_c + gdpmann_c --> Ac1PIM2_c + gdp_c + h_c,
EX_ser_L,2.466296103454631,0.12795827084979047,"[(0.6905287403748499, 2), (0.6905287403748579, 1), (0.6905287403748765, 1), (0.7922027538279104, 1), (0.6905287403752343, 1), (0.7922027538279077, 1), (0.792202753828174, 1), (0.8333089805137672, 1), (0.8333089805136864, 1), (0.6905287403748567, 1), (0.8333089805136455, 1), (0.7922027538279103, 1), (0.690528740374855, 1), (0.690528740374881, 1), (0.6905287403748506, 1), (0.0, 1), (0.7922027538279036, 1), (0.8333089805136875, 1), (0.8333089805179528, 1), (0.6905287403748553, 1), (0.6905287403748183, 1), (1.0, 1), (0.7922027538247471, 1), (0.6905287403748559, 1), (0.8333089805136822, 1), (0.7922027538279143, 1), (0.8333089805136858, 1), (0.690528740374845, 1)]",Exchange,,[],ser__L_e --> ,
SGSAD,2.463279879599068,0.12818178747242107,"[(0.9999999999997108, 5), (0.9999999999997107, 4), (0.9999999999997109, 3), (0.9999999999997111, 3), (0.9999999999997106, 3), (0.9999999999997105, 2), (0.02031857971915474, 1), (0.0, 1), (0.9999999999997102, 1), (0.999999999999711, 1), (0.060245742871717356, 1), (0.5372195785731659, 1), (0.9999999999997103, 1), (0.513820287614414, 1), (0.9999999999997087, 1)]",Arginine and Proline Metabolism,Succinylglutamic semialdehyde dehydrogenase,[],h2o_c + nad_c + sucgsa_c --> 2.0 h_c + nadh_c + sucglu_c,
BTS2,2.4531961758708434,0.12893236721392753,"[(0.025879831863512733, 18), (0.025797412016813646, 3), (0.02555015247671639, 2), (0.02596225171021182, 2), (0.025714992170114564, 2), (0.01236297700486277, 1), (0.0260446715569109, 1)]",Cofactor and Prosthetic Group Biosynthesis,BTS2,['Rv1589'],cys__L_c + dtbt_c <=> ala__L_c + btn_c + 2.0 h_c,
G16MTM1,2.4440770985552,0.1296155852153626,"[(0.625, 7), (0.75, 5), (0.5, 5), (0.375, 3), (0.5625, 3), (1.0, 2), (0.875, 2), (0.8125, 1), (0.6875, 1)]",Fatty Acid Metabolism,"Glycolipid 1,6-alpha-D-mannosyltransferase",['Rv2610c'],gdpmann_c + ptd1ino160190_c --> PIM1_c + gdp_c + h_c,
G16MTM4,2.443954178589994,0.12962482356339228,"[(0.803082153481402, 17), (0.8030374197588853, 5), (0.8031268872039187, 2), (0.8030597866201437, 2), (0.8031716209264355, 1), (0.8893735042161534, 1), (0.7238363640430339, 1)]",Fatty Acid Metabolism,G16MTM4,[],Ac1PIM2_c + decdman1p__tb_c --> Ac1PIM3_c + decd__tb_c + h_c,
GALFT,2.4352578715006405,0.1302803803436482,"[(0.611911623439001, 14), (0.6128722382324688, 5), (0.6109510086455331, 3), (0.4937560038424592, 1), (0.3410182516810759, 1), (0.32372718539865514, 1), (0.7387127761767531, 1), (0.5773294908741595, 1), (0.6147934678194045, 1), (1.0, 1)]",Arabinogalactan biosynthesis,galactofuranose transferse (M tb),"['Rv3782', 'Rv3808c']",h2o_c + ragund_c + 30.0 udpgalfur_c --> galfragund_c + 30.0 h_c + 30.0 udp_c,
BKDC1,2.4319460906495087,0.13053105566783207,"[(0.8184568835098336, 27), (0.8328290468986385, 1), (0.8177004538577912, 1)]",Lipid metabolism,BKDC1,['Rv2495c'],2mbdhl_c + coa_c <=> 2mbcoa_c + dhlam_c,
SHK3Dr,2.4314065988576803,0.13057194447208653,"[(0.8489208633093525, 3), (0.8705035971223022, 3), (0.8920863309352518, 3), (0.8812949640287769, 3), (0.89568345323741, 2), (0.9064748201438849, 2), (0.8561151079136691, 2), (0.9208633093525179, 2), (0.8848920863309352, 2), (0.9280575539568345, 1), (1.0, 1), (0.8741007194244604, 1), (0.8776978417266187, 1), (0.9136690647482014, 1), (0.8992805755395683, 1), (0.9496402877697842, 1)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",shikimate dehydrogenase,['Rv2552c'],3dhsk_c + h_c + nadph_c <=> nadp_c + skm_c,
DSERt2r,2.4076036717427463,0.1323910599216101,"[(0.0006333042013400717, 22), (0.0006206381173132703, 2), (0.0006839685374472774, 1), (0.0005699737812060646, 1), (0.0006586363693936746, 1), (0.00012666084026801436, 1), (0.0006396372433534724, 1)]",Transport,,['Rv1704c'],h_e + ser__D_e <=> h_c + ser__D_c,
MANAT2,2.402004688997499,0.13282327105337705,"[(0.26449856427015705, 3), (0.2646391534773123, 3), (0.2655612205134879, 3), (0.2634359080268262, 2), (0.2642173858558465, 2), (0.26452959297711276, 1), (0.26477974268446763, 1), (0.26603049122124184, 1), (0.2652800420991773, 1), (0.26437348941647965, 1), (0.26515496724549986, 1), (0.26424841456280224, 1), (0.266123577342109, 1), (0.2650143780383446, 1), (0.14429045384253308, 1), (0.2647642283309898, 1), (0.26502989239182245, 1), (0.2639362074415359, 1), (0.2648893031846672, 1), (0.26490481753814504, 1), (0.2644830499166792, 1)]",Fatty Acid Metabolism,MANAT2,['Rv2611c'],PIM2_c + pmtcoa_c --> Ac1PIM2_c + coa_c,
ENO,2.4010889292195907,0.13289412042025983,"[(0.5, 24), (0.0, 5)]",Glycolysis/Gluconeogenesis,enolase,['Rv1023'],2pg_c <=> h2o_c + pep_c,
NPHS,2.3958351126747828,0.1333014506577652,"[(0.5183374083129584, 17), (0.5134474327628361, 5), (0.5207823960880195, 3), (0.5158924205378973, 2), (0.5232273838630807, 1), (0.0, 1)]",Cofactor and Prosthetic Group Biosynthesis,naphthoate synthase,['Rv0548c'],sbzcoa_c --> coa_c + dhna_c,
RNDR3,2.379503429991119,0.13457705810255752,"[(0.4666666666666667, 4), (0.26666666666666666, 4), (0.6333333333333333, 3), (0.275, 2), (0.8583333333333333, 1), (0.9333333333333333, 1), (0.625, 1), (0.08333333333333334, 1), (0.25, 1), (0.35, 1), (0.4083333333333333, 1), (0.23333333333333334, 1), (0.39999999999999997, 1), (0.125, 1), (0.11666666666666667, 1), (0.7333333333333333, 1), (0.4041666666666667, 1), (0.15833333333333333, 1), (0.0, 1), (1.0, 1)]",Purine and Pyrimidine Biosynthesis,ribonucleoside-diphosphate reductase (CDP),"['Rv3048c', 'Rv3051c']",cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,
FASm2002,2.3677683330428665,0.13550251374954866,"[(0.9591525527113026, 2), (0.9592117010127298, 2), (0.959178430093177, 2), (0.9592043074750514, 2), (0.9592412751634434, 2), (0.9592782428518353, 2), (0.9591858236308555, 1), (0.9592024590906318, 1), (0.9593078170025489, 1), (0.9591802784775966, 1), (0.9591710365554986, 1), (0.9591821268620162, 1), (0.9592227913192474, 1), (0.9591211301761695, 1), (0.9591303720982675, 1), (0.9590675270280011, 1), (0.959141462404785, 1), (0.9883126653148815, 1), (0.9591562494801419, 1), (0.959187672015275, 1), (0.9592819396206745, 1), (0.9592394267790237, 1), (0.9592837880050941, 1)]",Fatty Acid Metabolism,FASm2002,"['Rv1663', 'Rv1662']",3.0 h_c + mmcoa__S_c + 2.0 nadph_c + ocdca_c --> co2_c + coa_c + h2o_c + marach_c + 2.0 nadp_c,
CYP2,2.3665777275248363,0.13559682540136106,"[(0.9969041137057735, 5), (0.9999999999999876, 3), (0.9874265539773419, 3), (0.9937132769886647, 2), (0.9999999999999877, 2), (0.9937132769886649, 1), (0.9874265539773421, 1), (0.9938082274115596, 1), (0.9937132769886659, 1), (0.5368147520440144, 1), (0.9969041137057767, 1), (0.9938082274115595, 1), (0.9874265539773415, 1), (0.9344077248284026, 1), (0.9905699154830078, 1), (0.9969041137057715, 1), (0.9938082274115593, 1), (0.9938082274115597, 1), (0.9874265539773418, 1)]",Cholesterol degradation,CYP2,"['Rv3518c', 'Rv3545c']",hchol_c + nad_c --> h_c + nadh_c + ochol_c,
URIDK2r,2.3655589123874243,0.13567759035135274,"[(0.38461538461538464, 27), (0.5384615384615385, 1), (0.23076923076923078, 1)]",Purine and Pyrimidine Biosynthesis,Uridylate kinase (dUMP),[],atp_c + dump_c <=> adp_c + dudp_c,
NAGINSP,2.356790492108139,0.13637503951966676,"[(0.9999999999999997, 16), (0.9991910571764449, 2), (0.9984169821128606, 1), (0.9999999999999999, 1), (0.9991910571764447, 1), (0.9985236808955709, 1), (0.9985592471564744, 1), (0.012599566916901783, 1), (0.47760912890599383, 1), (0.9985948134173778, 1), (0.9984169821128605, 1), (0.03854912157262236, 1), (0.4970538480856306, 1)]",Inositol phosphate metabolism,MNXR61204,['Rv0486'],h_c + mi3p__D_c + uacgam_c --> iacgam3p_c + udp_c,['Rv0486']
APSR,2.354558594359758,0.1365532405621531,"[(0.4776902887139108, 2), (0.46369203849518814, 2), (0.357830271216098, 1), (0.49868766404199477, 1), (0.48118985126859143, 1), (0.46106736657917763, 1), (0.5013123359580053, 1), (0.5074365704286965, 1), (0.5179352580927384, 1), (0.4514435695538058, 1), (0.3937007874015748, 1), (0.45056867891513563, 1), (0.4251968503937008, 1), (0.44969378827646544, 1), (0.5021872265966755, 1), (0.5686789151356081, 1), (0.2572178477690289, 1), (0.389326334208224, 1), (0.4146981627296588, 1), (0.4724409448818898, 1), (0.30971128608923887, 1), (0.24365704286964132, 1), (0.4435695538057743, 1), (0.43919510061242345, 1), (0.4558180227471566, 1), (0.4566929133858268, 1), (0.26071741032370954, 1)]",Sulfur metabolism,APS Reductase,['Rv2392'],aps_c + trdrd_c --> amp_c + 2.0 h_c + so3_c + trdox_c,
AACPS11,2.3492123824650992,0.136981213942936,"[(0.011538461538461539, 9), (0.015384615384615385, 8), (0.007692307692307693, 5), (0.014423076923076924, 2), (0.013461538461538462, 2), (0.5076923076923077, 1), (0.01730769230769231, 1), (0.019230769230769232, 1)]",Membrane Metabolism,AACPS11,[],4hbz_c + ACP_c + atp_c --> 4hbzACP_c + amp_c + ppi_c,
EX_bmn,2.3479770557972803,0.1370803285983373,"[(0.9999999999999999, 25), (0.012022323110593702, 1), (0.47772298402498903, 1), (0.037868006390337605, 1), (0.49676447767361886, 1)]",Exchange,,[],bmn_e --> ,
MYCON4,2.3455580681431605,0.13727465745701956,"[(0.24609375, 6), (0.25, 6), (0.251953125, 4), (0.248046875, 4), (0.25390625, 3), (0.244140625, 2), (0.2451171875, 2), (1.0, 1), (0.2490234375, 1)]",Mycolic Acid Biosynthesis,MYCON4,['Rv3800c'],chexccoa_c + 2.0 h2o_c + mmmeroacidcyc1AMP_c --> amp_c + co2_c + coa_c + 2.0 h_c + mmmycolate_c,
TDMS4,2.343359234401797,0.13745158203291857,"[(0.248046875, 11), (0.25, 9), (0.24609375, 6), (0.2421875, 2), (1.0, 1)]",Fatty Acid Metabolism,TDMS4,[],2.0 h_c + kmycolate_c + mycolate_c + tre_c --> 2.0 h2o_c + tdm4_c,
TDMS1,2.3326316283712556,0.13831862082708218,"[(0.248046875, 12), (0.25, 12), (0.24609375, 3), (1.0, 1), (0.2421875, 1)]",Fatty Acid Metabolism,TDMS1,[],2.0 h_c + mmycolate_c + mycolate_c + tre_c --> 2.0 h2o_c + tdm1_c,
NH4OHDs,2.3275862069056847,0.1387286366211498,"[(0.941150403261544, 28), (1.0, 1)]",Other Amino Acid Metabolism,NH4OH dissociation,[],h_c + nh4oh_c <=> h2o_c + nh4_c,
PC8XM,2.3275862068969966,0.13872863662185722,"[(0.9999999999994386, 18), (0.9999999999994384, 5), (0.9999999999994387, 2), (0.999999999999437, 1), (0.9999999999994389, 1), (0.5075516626643185, 1), (0.9999999999994388, 1)]",Cofactor and Prosthetic Group Biosynthesis,precorrin-8X methylmutase,['Rv2065'],h_c + pre8_c --> hgbyr_c,
OCDCAt2,2.327586206896721,0.13872863662187943,"[(0.9999999999975451, 8), (0.9999999999975432, 7), (0.9999999999975414, 4), (1.6864287744056128e-13, 1), (0.9999999999988982, 1), (0.9999999999975155, 1), (0.9999999999976171, 1), (0.9999999999975442, 1), (0.9999999999973632, 1), (0.999999999997546, 1), (0.9999999999977817, 1), (0.999999999997547, 1), (0.9999999999970497, 1)]",Transport,OCDCAt2,[],h_e + ocdca_e --> h_c + ocdca_c,
TMDK1,2.3275862068966426,0.13872863662188573,"[(0.9999999999999977, 11), (0.9999999999999973, 4), (0.9999999999999988, 3), (0.9999999999999969, 3), (0.9999999999999984, 2), (0.9999999999999992, 2), (0.999999999999998, 2), (1.0, 1), (1.5543122344752192e-15, 1)]",Nucleotide Salvage Pathway,Thymidine kinase (ATP:thymidine),[],atp_c + thymd_c --> adp_c + dtmp_c + h_c,
PGAMT,2.327586206896551,0.13872863662189322,"[(0.0, 28), (1.0, 1)]",Other Amino Acid Metabolism,phosphoglucosamine mutase,['Rv3441c'],gam1p_c <=> gam6p_c,
TDPGDH,2.327586206896551,0.13872863662189322,"[(0.0, 28), (1.0, 1)]",Arabinogalactan biosynthesis,"dTDPglucose 4,6-dehydratase","['Rv3464', 'Rv3468c', 'Rv3784']",dtdpglu_c --> dtdp4d6dg_c + h2o_c,
MYCSacp56,2.3275862068965267,0.13872863662189552,"[(0.9999999999999991, 14), (0.9999999999999992, 6), (0.9999999999999993, 2), (0.9999999999999989, 2), (0.013259675085210865, 1), (0.9999999999999973, 1), (0.9999999999999999, 1), (0.9999999999999994, 1), (0.9999999999999997, 1)]",Mycolic Acid Biosynthesis,MYCSacp56,"['Rv2246', 'Rv2245', 'Rv1483', 'Rv0098']",42.0 h_c + hexc_c + 15.0 malACP_c + 30.0 nadph_c --> 14.0 ACP_c + 15.0 co2_c + 16.0 h2o_c + mmeroacidACP_c + 30.0 nadp_c,"['Rv1483', 'Rv2245']"
DHAD2,2.327586206896516,0.13872863662189633,"[(0.5, 28), (1.0, 1)]","Valine, Leucine, and Isoleucine Metabolism","Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)",['Rv0189c'],23dhmp_c --> 3mop_c + h2o_c,
EX_acysbmn,2.327586206896516,0.13872863662189633,"[(0.9999999999999998, 28), (0.0, 1)]",Exchange,,[],acysbmn_e --> ,
PRAMPC,2.327586206896516,0.13872863662189633,"[(0.5, 28), (0.0, 1)]",Histidine Metabolism,phosphoribosyl-AMP cyclohydrolase,['Rv1606'],h2o_c + prbamp_c --> prfp_c,
HSAE,2.327586206896516,0.13872863662189633,"[(0.5, 28), (0.0, 1)]",Cholesterol degradation,R09960,['Rv3536c'],h2o_c + hhd_c --> 4hoxoh_c,
MYCSacp58,2.3275862068964637,0.13872863662190074,"[(0.999999999999999, 16), (0.9999999999999989, 3), (0.9999999999999991, 2), (0.01325850969397413, 1), (0.9999999999999983, 1), (0.9999999999999996, 1), (0.9999999999999988, 1), (0.9999999999999946, 1), (1.0, 1), (0.9999999999999993, 1), (0.9999999999999992, 1)]",Mycolic Acid Biosynthesis,MYCSacp58,"['Rv2246', 'Rv2245', 'Rv1483', 'Rv0098']",47.0 h_c + hexc_c + 16.0 malACP_c + 30.0 nadph_c --> 15.0 ACP_c + 16.0 co2_c + 17.0 h2o_c + kmeroacidACP_c + 30.0 nadp_c,"['Rv1483', 'Rv2245']"
GHMT2,2.3275862068964117,0.13872863662190474,"[(0.9999999999999563, 12), (0.9999999999999531, 6), (0.9999999999999547, 3), (0.9999999999999555, 3), (0.9999999999999578, 2), (0.999999999999957, 2), (0.25341261134724813, 1)]",Glycolysis/Gluconeogenesis,,"['Rv0070c', 'Rv1093']",ser__L_c + thf_c --> gly_c + h2o_c + mlthf_c,
MYCSacp50,2.3275862068963877,0.1387286366219068,"[(0.999999999999999, 17), (0.9999999999999991, 4), (0.9999999999999987, 2), (0.013287659913456928, 1), (0.9999999999999952, 1), (0.9999999999999988, 1), (0.9999999999999969, 1), (0.9999999999999998, 1), (0.9999999999999992, 1)]",Mycolic Acid Biosynthesis,MYCSacp50,"['Rv2246', 'Rv2245', 'Rv1483', 'Rv0098']",33.0 h_c + hexc_c + 12.0 malACP_c + 24.0 nadph_c --> 11.0 ACP_c + 12.0 co2_c + 13.0 h2o_c + meroacidACP_c + 24.0 nadp_c,"['Rv1483', 'Rv2245']"
EX_no2,2.3275862068963655,0.13872863662190849,"[(0.9999999999999999, 28), (0.19425798511905468, 1)]",Exchange,,[],no2_e --> ,
GTHS,2.327586206896214,0.13872863662192086,"[(0.999999999999738, 5), (0.9999999999997378, 4), (0.9999999999997379, 3), (0.9999999999997377, 3), (0.9999999999997373, 3), (0.9999999999997384, 2), (0.9999999999997381, 2), (0.9999999999997375, 2), (0.9999999999997388, 1), (0.9999999999997372, 1), (0.9999999999997412, 1), (0.9999999999997421, 1), (0.507551662664472, 1)]",Redox Metabolism,Glutathione synthetase,[],atp_c + glucys_c + gly_c --> adp_c + gthrd_c + h_c + pi_c,
METSOXR2,2.3275862068960285,0.13872863662193582,"[(0.9999999999999999, 17), (0.9999999999999998, 10), (1.0, 1), (0.7202918894737615, 1)]",Other Amino Acid Metabolism,L-methionine-R-sulfoxide reductase,['Rv2674'],metsox__R__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,
PGK,2.3275862068924993,0.13872863662222343,"[(0.5454545454545454, 28), (0.6363636363636364, 1)]",Glycolysis/Gluconeogenesis,phosphoglycerate kinase,['Rv1437'],3pg_c + atp_c <=> 13dpg_c + adp_c,
MAN1PT,2.327586206862183,0.13872863662469112,"[(0.9999999999991356, 4), (0.9999999999990823, 2), (0.9999999999991348, 2), (0.9999999999991351, 2), (0.9999999999991329, 1), (0.9999999999991427, 1), (0.9999999999991359, 1), (0.7100472324899044, 1), (0.9999999999991755, 1), (0.9999999999991362, 1), (0.9999999999991631, 1), (0.9999999999992697, 1), (0.9999999999991378, 1), (0.9999999999988394, 1), (0.9999999999991518, 1), (0.9999999999991314, 1), (0.9999999999949238, 1), (0.9999999999992025, 1), (0.9999999999992069, 1), (0.9999999999989562, 1), (0.9999999999990214, 1), (0.9999999999991953, 1), (0.9999999999991424, 1)]",Fructose and mannose metabolism,Mannose 1 phosphate guanylyltransferase,['Rv3264c'],gtp_c + h_c + man1p_c --> gdpmann_c + ppi_c,['Rv3264c']
PATS,2.3270935407592686,0.1387687498705351,"[(0.9779984721161191, 17), (0.9781512605042016, 5), (0.9783040488922842, 4), (0.9778456837280366, 1), (0.9786096256684491, 1), (0.0, 1)]",Fatty Acid Metabolism,PATS,[],5.0 h_c + ocdca_c + 4.0 tmlgnc_c + tre_c --> 5.0 h2o_c + pat_c,
MI1PP,2.3255693345937924,0.1388929385591457,"[(0.43166105842765373, 16), (0.43169164882226985, 7), (0.4317222392168859, 4), (0.43621902722545125, 1), (0.4316304680330376, 1)]",Inositol phosphate metabolism,Myo-inositol 1-phosphatase,"['Rv2701c', 'Rv1604', 'Rv2131c']",h2o_c + mi1p__D_c --> inost_c + pi_c,
EX_h2o,2.305502686920925,0.1405402133210391,"[(0.8715510671069611, 27), (0.5800920482328058, 1), (0.868508735388608, 1)]",Exchange,,[],h2o_e --> ,
G16MTM7,2.2989291947733275,0.14108484075959615,"[(0.5, 9), (0.375, 7), (0.25, 5), (0.75, 3), (1.0, 2), (0.625, 2), (0.0, 1)]",Fatty Acid Metabolism,G16MTM7,[],PIM2_c + gdpmann_c --> PIM3_c + gdp_c + h_c,
FACOAL160,2.2936497251428505,0.14152406172751045,"[(0.9924812030075189, 18), (0.9962406015037595, 4), (0.9943609022556391, 2), (0.9906015037593986, 2), (0.9887218045112782, 1), (0.9849624060150377, 1), (0.0, 1)]",Fatty Acid Metabolism,Fatty acid  CoA ligase  hexadecanoate ,"['Rv2590', 'Rv1529', 'Rv1185c', 'Rv3826']",atp_c + coa_c + hdca_c <=> amp_c + pmtcoa_c + ppi_c,
G16MTM10,2.293632984416565,0.14152545702539296,"[(0.04468512873727219, 20), (0.044749983786237756, 3), (0.044555418639341066, 2), (0.04462027368830663, 2), (0.012646734548284577, 1), (0.04481483883520332, 1)]",Fatty Acid Metabolism,G16MTM10,['Rv1500'],PIM5_c + gdpmann_c --> PIM6_c + gdp_c + h_c,
BTS3r,2.2920497168357694,0.14165749193957944,"[(0.29047351675088906, 15), (0.2934680890885271, 4), (0.287478944413251, 3), (0.2900991952086843, 2), (0.29066067752199143, 2), (1.0, 1), (0.2908478382930938, 1), (0.28897623058207006, 1)]",Cofactor and Prosthetic Group Biosynthesis,Biotin synthase,['Rv1589'],dtbt_c + 2.0 s_c <=> btn_c + h2s_c,
OPAH,2.288269569771596,0.14197332243792377,"[(0.24349881796690306, 3), (0.2458628841607565, 3), (0.24901497241922774, 3), (0.24507486209613868, 2), (0.2466509062253743, 2), (0.25374310480693457, 2), (0.23089046493301812, 1), (0.25059101654846333, 1), (0.25256107171000786, 1), (0.23798266351457842, 1), (1.0, 1), (0.24468085106382978, 1), (0.24940898345153664, 1), (0.2387706855791962, 1), (0.235618597320725, 1), (0.24271079590228525, 1), (0.25137903861308114, 1), (0.2553191489361702, 1), (0.24822695035460993, 1), (0.23325453112687156, 1)]","Alanine, Aspartate, and Glutamate Metabolism",5-Oxoproline amidohydrolase (ATP-hydrolysing),['Rv0266c'],5oxpro_c + atp_c + 2.0 h2o_c <=> adp_c + glu__L_c + h_c + pi_c,
GLPD2,2.2874928907973526,0.1420383168303128,"[(4.738598402553862e-11, 3), (4.7380099843508106e-11, 2), (4.7364556721163353e-11, 1), (4.7382320289557356e-11, 1), (4.7378323486668705e-11, 1), (4.65342209210462e-11, 1), (4.7360670940577165e-11, 1), (4.729772129508092e-11, 1), (4.704847622605257e-11, 1), (4.7370329880891404e-11, 1), (4.7384540735606606e-11, 1), (4.7369996813984017e-11, 1), (4.738387460179183e-11, 1), (4.739497683203808e-11, 1), (4.738032188811303e-11, 1), (4.737499281759483e-11, 1), (4.738964776151988e-11, 1), (4.647782159139524e-11, 1), (4.737954473199579e-11, 1), (4.660183350324587e-11, 1), (4.6795345376438036e-11, 1), (4.737332748305789e-11, 1), (4.737532588450222e-11, 1), (4.736078196287963e-11, 1), (4.7374770772989905e-11, 1), (4.738287540106967e-11, 1)]",Glycerophospholipid metabolism,MNXR49865,"['Rv2249c', 'Rv3302c']",glyc3p_c + q8_c --> dhap_c + q8h2_c,
PDHc,2.274214834712093,0.1431549172742479,"[(0.20212765957446807, 3), (0.26595744680851063, 2), (0.19680851063829785, 2), (0.10638297872340424, 1), (0.32978723404255317, 1), (1.0, 1), (0.2712765957446808, 1), (0.3191489361702128, 1), (0.31382978723404253, 1), (0.28058510638297873, 1), (0.28191489361702127, 1), (0.43617021276595747, 1), (0.2606382978723404, 1), (0.2765957446808511, 1), (0.5106382978723404, 1), (0.4627659574468085, 1), (0.2553191489361702, 1), (0.28723404255319146, 1), (0.0, 1), (0.36170212765957444, 1), (0.2586436170212766, 1), (0.16489361702127658, 1), (0.24468085106382978, 1), (0.18617021276595744, 1), (0.20545212765957446, 1)]",Citric Acid Cycle,,"['Rv0462', 'Rv0843']",dhlam_c + nad_c --> h_c + lpam_c + nadh_c,
PMPK,2.272772759792197,0.14327681050133942,"[(0.4061464893865174, 16), (0.4061581525542337, 3), (0.40613482621880104, 2), (0.4136517378119897, 1), (0.40615232097037557, 1), (0.3324702589223233, 1), (0.48083741544203407, 1), (0.3896197807324469, 1), (0.4061406578026592, 1), (1.0, 1), (0.4064497317471425, 1)]",Thiamine Metabolism,phosphomethylpyrimidine kinase,['Rv0422c'],4ampm_c + atp_c --> 2mahmp_c + adp_c,
ETHAt,2.2618066154361767,0.1442077664079369,"[(0.09801587759631115, 21), (0.09801168185296118, 1), (0.0979948988795613, 1), (0.09844287872934027, 1), (0.09804944354311093, 1), (0.09818370733031005, 1), (0.09792776698596173, 1), (0.09800427425256947, 1), (0.0998457194670215, 1)]",Transport,Ethanolamine transport via diffusion  extracellular ,[],etha_e <=> etha_c,
CYSTL,2.2484990605446438,0.14534712767858768,"[(0.999999999996267, 5), (0.9999999999962674, 3), (0.9999999999962663, 3), (0.9999999999962667, 3), (0.9999999999962671, 2), (0.9999999999962673, 1), (0.9999999999962654, 1), (0.9868540903205931, 1), (0.9999999999962669, 1), (0.9868540903213527, 1), (0.9999999999962644, 1), (0.9404713746369401, 1), (0.0, 1), (0.9868540903205957, 1), (1.0, 1), (0.9999999999962677, 1), (0.9868540903160185, 1), (0.9868540903205857, 1)]",Cysteine and methionine metabolism,Cystathionine beta-lyase,"['Rv2294', 'Rv0075']",cyst__L_c + h2o_c --> hcys__L_c + nh4_c + pyr_c,
ACKr,2.24567159538651,0.14559057988459764,"[(0.9659090909090909, 6), (0.9630681818181819, 3), (1.0, 2), (0.9666193181818182, 2), (0.9673295454545455, 2), (0.9715909090909092, 2), (0.9644886363636364, 2), (0.9545454545454546, 1), (0.9623579545454546, 1), (0.0, 1), (0.96875, 1), (0.9559659090909092, 1), (0.9609375, 1), (0.9708806818181819, 1), (0.9701704545454546, 1), (0.9616477272727273, 1), (0.9602272727272727, 1)]",Pyruvate Metabolism,acetate kinase,['Rv0409'],ac_c + atp_c <=> actp_c + adp_c,
SERD_L,2.224785007409407,0.1474040188925825,"[(0.9999999999959166, 11), (0.9999999999959165, 6), (0.999999999995915, 1), (0.9404713746365981, 1), (0.9404713746366008, 1), (0.9404713746369937, 1), (0.9999999999959159, 1), (0.9404713746366103, 1), (0.0, 1), (0.9404713746366026, 1), (1.0, 1), (0.9739074672403751, 1), (0.9404713746320367, 1), (0.9404713746365979, 1)]",Cysteine and methionine metabolism,L-serine deaminase,['Rv0069c'],ser__L_c --> nh4_c + pyr_c,
