,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
ASPCT,4.259129186184803,0.056787754702896515,"[(0.43544697761535645, 1), (0.11187934875488281, 1), (0.3618457317352295, 1), (0.048716068267822266, 1), (0.36185717582702637, 1), (0.4104495048522949, 1), (0.0, 1), (0.4151570796966553, 1), (0.41496849060058594, 1), (0.4150714874267578, 1), (0.3619258403778076, 1), (0.35393285751342773, 1), (0.5843453407287598, 1), (0.34100866317749023, 1), (0.36185669898986816, 1), (0.3618643283843994, 1), (0.39867472648620605, 1)]",Purine and Pyrimidine Biosynthesis,aspartate carbamoyltransferase,['Rv1380'],asp__L_c + cbp_c --> cbasp_c + h_c + pi_c,
ORPT,4.2591256886222615,0.05678784473959192,"[(0.5645530223846436, 1), (0.8881208896636963, 1), (0.6381549835205078, 1), (0.9512841701507568, 1), (0.6381433010101318, 1), (0.589550256729126, 1), (1.0, 1), (0.5848429203033447, 1), (0.5850307941436768, 1), (0.5849287509918213, 1), (0.6380741596221924, 1), (0.6460671424865723, 1), (0.41565489768981934, 1), (0.6589913368225098, 1), (0.63814377784729, 1), (0.6381354331970215, 1), (0.601325511932373, 1)]",Purine and Pyrimidine Biosynthesis,orotate phosphoribosyltransferase,['Rv0382c'],orot5p_c + ppi_c <=> orot_c + prpp_c,
DHORTS,4.259123007252289,0.05678791376540232,"[(0.5645532608032227, 1), (0.8881206512451172, 1), (0.6381545066833496, 1), (0.9512841701507568, 1), (0.6381428241729736, 1), (0.5895504951477051, 1), (1.0, 1), (0.5848431587219238, 1), (0.5850315093994141, 1), (0.5849285125732422, 1), (0.6380743980407715, 1), (0.6460671424865723, 1), (0.41565465927124023, 1), (0.6589915752410889, 1), (0.6381435394287109, 1), (0.6381356716156006, 1), (0.601325273513794, 1)]",Purine and Pyrimidine Biosynthesis,dihydroorotase,['Rv1381'],dhor__S_c + h2o_c <=> cbasp_c + h_c,
OMPDC,4.259121119917024,0.05678796235064266,"[(0.43544673919677734, 1), (0.11187934875488281, 1), (0.3618454933166504, 1), (0.048715829849243164, 1), (0.36185717582702637, 1), (0.4104499816894531, 1), (0.0, 1), (0.4151577949523926, 1), (0.41496872901916504, 1), (0.4150714874267578, 1), (0.3619258403778076, 1), (0.35393285751342773, 1), (0.5843451023101807, 1), (0.34100842475891113, 1), (0.36185646057128906, 1), (0.3618645668029785, 1), (0.39867496490478516, 1)]",Purine and Pyrimidine Biosynthesis,orotidine-5'-phosphate decarboxylase,['Rv1385'],h_c + orot5p_c --> co2_c + ump_c,
UMPK,4.256303719856716,0.05686054453925782,"[(0.4356052875518799, 1), (0.11179614067077637, 1), (0.3618450164794922, 1), (0.04871559143066406, 1), (0.36185717582702637, 1), (0.41043591499328613, 1), (0.0, 1), (0.4151575565338135, 1), (0.41496849060058594, 1), (0.415069580078125, 1), (0.3619256019592285, 1), (0.353931188583374, 1), (0.5843460559844971, 1), (0.34100914001464844, 1), (0.36185669898986816, 1), (0.3618636131286621, 1), (0.3987696170806885, 1)]",Purine and Pyrimidine Biosynthesis,UMP kinase,"['Rv2883c', 'Rv1712']",atp_c + ump_c <=> adp_c + udp_c,
PGSA190,4.2557676322077675,0.05687436763603481,"[(0.1526857614517212, 3), (0.1843482255935669, 1), (0.04691183567047119, 1), (0.1526796817779541, 1), (0.0205535888671875, 1), (0.17273473739624023, 1), (0.0, 1), (0.17519700527191162, 1), (0.17509448528289795, 1), (0.17513883113861084, 1), (0.1527118682861328, 1), (0.14933645725250244, 1), (0.24656474590301514, 1), (0.14388883113861084, 1), (0.16821742057800293, 1)]",Glycerophospholipid metabolism,PGSA190,"['Rv1822', 'Rv2746c']",cdpc19c19g_c + glyc3p_c --> cmp_c + h_c + pgp190_c,
PGSA160190,4.255660485440992,0.05687713090433825,"[(0.5392327308654785, 3), (0.5934019088745117, 1), (0.3582286834716797, 1), (0.5392215251922607, 1), (0.3131232261657715, 1), (0.5735411643981934, 1), (0.277951717376709, 1), (0.5777168273925781, 1), (0.5775794982910156, 1), (0.5776567459106445, 1), (0.5392773151397705, 1), (0.533501148223877, 1), (0.6998813152313232, 1), (0.524179220199585, 1), (0.5658111572265625, 1)]",Glycerophospholipid metabolism,"Phosphatidylglycerol synthase (C16:0,C19:0)",['Rv2746c'],cdpc16c19g_c + glyc3p_c --> cmp_c + h_c + pgp160190_c,
DAPE,4.255398728715241,0.056883882159586424,"[(0.5182528495788574, 3), (0.5745549201965332, 1), (0.3290071487426758, 1), (0.5182421207427979, 1), (0.2818474769592285, 1), (0.5544958114624023, 1), (0.24507498741149902, 1), (0.5584938526153564, 1), (0.5583455562591553, 1), (0.5584197044372559, 1), (0.5182998180389404, 1), (0.5122601985931396, 1), (0.6862165927886963, 1), (0.5025136470794678, 1), (0.5460410118103027, 1)]",Threonine and Lysine Metabolism,diaminopimelate epimerase,['Rv2726c'],26dap__LL_c <=> 26dap__M_c,
SDPDS,4.255398559194929,0.0568838865321763,"[(0.5182528495788574, 3), (0.5745546817779541, 1), (0.3290071487426758, 1), (0.5182421207427979, 1), (0.2818474769592285, 1), (0.5544958114624023, 1), (0.24507474899291992, 1), (0.5584940910339355, 1), (0.5583455562591553, 1), (0.5584194660186768, 1), (0.5182998180389404, 1), (0.5122601985931396, 1), (0.6862163543701172, 1), (0.5025136470794678, 1), (0.5460412502288818, 1)]",Threonine and Lysine Metabolism,succinyl-diaminopimelate desuccinylase,['Rv1202'],h2o_c + sl26da_c --> 26dap__LL_c + succ_c,
DHDPRy,4.255396437227798,0.05688394126601503,"[(0.5182528495788574, 3), (0.574554443359375, 1), (0.3290071487426758, 1), (0.5182418823242188, 1), (0.2818474769592285, 1), (0.5544958114624023, 1), (0.24507451057434082, 1), (0.5584940910339355, 1), (0.5583453178405762, 1), (0.5584194660186768, 1), (0.5182995796203613, 1), (0.5122599601745605, 1), (0.6862163543701172, 1), (0.5025136470794678, 1), (0.5460410118103027, 1)]",Threonine and Lysine Metabolism,dihydrodipicolinate reductase (NADPH),['Rv2773c'],23dhdp_c + h_c + nadph_c --> nadp_c + thdp_c,
THDPS,4.255390157345489,0.056884103249125226,"[(0.5182530879974365, 2), (0.5745549201965332, 1), (0.3290073871612549, 1), (0.5182421207427979, 1), (0.2818477153778076, 1), (0.5544958114624023, 1), (0.24507498741149902, 1), (0.5584940910339355, 1), (0.5583455562591553, 1), (0.5584194660186768, 1), (0.5182998180389404, 1), (0.5122601985931396, 1), (0.6862163543701172, 1), (0.5025136470794678, 1), (0.5182528495788574, 1), (0.5460410118103027, 1)]",Threonine and Lysine Metabolism,tetrahydrodipicolinate succinylase,['Rv1201c'],h2o_c + succoa_c + thdp_c --> coa_c + sl2a6o_c,
DHDPS,4.255386408754556,0.05688419994043416,"[(0.5182528495788574, 2), (0.5745546817779541, 1), (0.3290071487426758, 1), (0.5182418823242188, 1), (0.2818474769592285, 1), (0.5544958114624023, 1), (0.24507474899291992, 1), (0.5584938526153564, 1), (0.5583453178405762, 1), (0.5584194660186768, 1), (0.5182998180389404, 1), (0.5122601985931396, 1), (0.6862163543701172, 1), (0.5025134086608887, 1), (0.5182526111602783, 1), (0.5460412502288818, 1)]",Threonine and Lysine Metabolism,dihydrodipicolinate synthase,['Rv2753c'],aspsa_c + pyr_c --> 23dhdp_c + 2.0 h2o_c + h_c,
SDPTA,4.255382827863254,0.056884292306272344,"[(0.4817469120025635, 2), (0.4254450798034668, 1), (0.6709926128387451, 1), (0.48175787925720215, 1), (0.7181522846221924, 1), (0.44550418853759766, 1), (0.7549252510070801, 1), (0.44150590896606445, 1), (0.4416544437408447, 1), (0.44158053398132324, 1), (0.48170018196105957, 1), (0.48773980140686035, 1), (0.3137834072113037, 1), (0.4974863529205322, 1), (0.4817471504211426, 1), (0.45395851135253906, 1)]",Threonine and Lysine Metabolism,succinyldiaminopimelate transaminase,"['Rv0858c', 'Rv1655']",akg_c + sl26da_c <=> glu__L_c + sl2a6o_c,
UAMAS,4.252496590422041,0.05695879754509822,"[(0.2083364725112915, 1), (0.05302762985229492, 1), (0.1725844144821167, 1), (0.02323317527770996, 1), (0.1725912094116211, 1), (0.19541561603546143, 1), (0.0, 1), (0.19801557064056396, 1), (0.19792139530181885, 1), (0.19796812534332275, 1), (0.17262113094329834, 1), (0.16880536079406738, 1), (0.27870917320251465, 1), (0.16264748573303223, 1), (0.17259156703948975, 1), (0.1725914478302002, 1), (0.19014763832092285, 1)]",Peptidoglycan Metabolism,UDP-N-acetylmuramoyl-L-alanine synthetase,['Rv2152c'],ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c,
UAMAGS,4.252486912124232,0.0569590475732463,"[(0.1725914478302002, 2), (0.20833659172058105, 1), (0.05302762985229492, 1), (0.17258453369140625, 1), (0.02323317527770996, 1), (0.1725912094116211, 1), (0.19541561603546143, 1), (0.0, 1), (0.19801545143127441, 1), (0.19792139530181885, 1), (0.19796812534332275, 1), (0.1726210117340088, 1), (0.16880536079406738, 1), (0.2787092924118042, 1), (0.16264748573303223, 1), (0.1901477575302124, 1)]",Peptidoglycan Metabolism,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,['Rv2155c'],atp_c + glu__D_c + uama_c --> adp_c + h_c + pi_c + uamag_c,
UDCPDP,4.252453409498907,0.05695991308657787,"[(0.5419142246246338, 2), (0.5952565670013428, 1), (0.36196351051330566, 1), (0.5419032573699951, 1), (0.3171212673187256, 1), (0.576425313949585, 1), (0.2821536064147949, 1), (0.5801746845245361, 1), (0.5800380706787109, 1), (0.5801069736480713, 1), (0.5419590473175049, 1), (0.5362164974212646, 1), (0.7016282081604004, 1), (0.5269484519958496, 1), (0.541914701461792, 1), (0.5686748027801514, 1)]",Cofactor and Prosthetic Group Biosynthesis,Undecaprenyl-diphosphatase,['Rv2136c'],h2o_c + udcpdp_c --> h_c + pi_c + udcpp_c,
FASm180,4.245358876016816,0.05714354339719516,"[(0.45984315872192383, 2), (0.5222630500793457, 1), (0.24765229225158691, 1), (0.45982980728149414, 1), (0.19477534294128418, 1), (0.5019230842590332, 1), (0.15354299545288086, 1), (0.5049612522125244, 1), (0.5047967433929443, 1), (0.504887580871582, 1), (0.45989537239074707, 1), (0.4531240463256836, 1), (0.6481714248657227, 1), (0.4421956539154053, 1), (0.4598410129547119, 1), (0.4910013675689697, 1)]",Fatty Acid Metabolism,FASm180,"['Rv1662', 'Rv1663']",15.0 h_c + 4.0 malcoa_c + mmcoa__S_c + 10.0 nadph_c + octa_c --> 5.0 co2_c + 5.0 coa_c + 5.0 h2o_c + mocdca_c + 10.0 nadp_c,
PMDPHT,4.243489964711627,0.05719203283283297,"[(0.6219661235809326, 1), (0.4047093391418457, 1), (0.5725548267364502, 1), (0.363055944442749, 1), (0.572615385055542, 1), (0.6054954528808594, 1), (0.33055925369262695, 1), (0.6083180904388428, 1), (0.6081538200378418, 1), (0.608259916305542, 1), (0.5726573467254639, 1), (0.5672993659973145, 1), (0.7216324806213379, 1), (0.5586376190185547, 1), (0.5722761154174805, 1), (0.5729188919067383, 1), (0.5972769260406494, 1)]",Cofactor and Prosthetic Group Biosynthesis,pyrimidine phosphatase,[],5aprbu_c + h2o_c --> 4r5au_c + pi_c,
RBFSb,4.243477902087517,0.05719234595811282,"[(0.6219663619995117, 1), (0.4047093391418457, 1), (0.5725548267364502, 1), (0.3630561828613281, 1), (0.5726156234741211, 1), (0.6054952144622803, 1), (0.33055949211120605, 1), (0.6083180904388428, 1), (0.6081538200378418, 1), (0.6082601547241211, 1), (0.5726561546325684, 1), (0.5672996044158936, 1), (0.7216322422027588, 1), (0.5586380958557129, 1), (0.5722761154174805, 1), (0.5729188919067383, 1), (0.5972771644592285, 1)]",Riboflavin Metabolism,riboflavin synthase,['Rv1412'],2.0 dmlz_c --> 4r5au_c + ribflv_c,
RBFSa,4.243477329627177,0.05719236081826321,"[(0.6219663619995117, 1), (0.4047093391418457, 1), (0.5725550651550293, 1), (0.3630561828613281, 1), (0.5726156234741211, 1), (0.6054954528808594, 1), (0.33055949211120605, 1), (0.6083180904388428, 1), (0.6081538200378418, 1), (0.6082601547241211, 1), (0.5726561546325684, 1), (0.5672996044158936, 1), (0.721632719039917, 1), (0.5586380958557129, 1), (0.5722761154174805, 1), (0.5729188919067383, 1), (0.5972771644592285, 1)]",Riboflavin Metabolism,riboflavin synthase,['Rv1416'],4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c,
RBFK,4.243465342703046,0.05719267198059115,"[(0.6219663619995117, 1), (0.4047093391418457, 1), (0.5725548267364502, 1), (0.3630561828613281, 1), (0.572615385055542, 1), (0.6054952144622803, 1), (0.33055925369262695, 1), (0.6083178520202637, 1), (0.6081535816192627, 1), (0.608259916305542, 1), (0.5726559162139893, 1), (0.5672996044158936, 1), (0.7216324806213379, 1), (0.5586380958557129, 1), (0.5722758769989014, 1), (0.5729191303253174, 1), (0.5972771644592285, 1)]",Riboflavin Metabolism,riboflavin kinase,['Rv2786c'],atp_c + ribflv_c --> adp_c + fmn_c + h_c,
DB4PS,4.243462314697559,0.05719275058332537,"[(0.6219661235809326, 1), (0.4047091007232666, 1), (0.5725548267364502, 1), (0.363055944442749, 1), (0.572615385055542, 1), (0.6054952144622803, 1), (0.33055949211120605, 1), (0.6083178520202637, 1), (0.6081535816192627, 1), (0.608259916305542, 1), (0.5726559162139893, 1), (0.5672993659973145, 1), (0.7216324806213379, 1), (0.5586376190185547, 1), (0.5722758769989014, 1), (0.5729191303253174, 1), (0.5972771644592285, 1)]",Cofactor and Prosthetic Group Biosynthesis,"3,4-Dihydroxy-2-butanone-4-phosphate synthase",['Rv1940'],ru5p__D_c --> db4p_c + for_c + h_c,
UAGCVT,4.237577589074626,0.05734574996289707,"[(0.17259132862091064, 2), (0.2086261510848999, 1), (0.05302762985229492, 1), (0.1725846529006958, 1), (0.02323305606842041, 1), (0.172590970993042, 1), (0.19568157196044922, 1), (0.0, 1), (0.19801771640777588, 1), (0.19792115688323975, 1), (0.19796431064605713, 1), (0.17262089252471924, 1), (0.16880512237548828, 1), (0.278708815574646, 1), (0.16264724731445312, 1), (0.19014739990234375, 1)]",Alternate Carbon Metabolism,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,['Rv1315'],pep_c + uacgam_c --> pi_c + uaccg_c,
UAPGR,4.237573591203569,0.057345854068611604,"[(0.17259132862091064, 2), (0.20862627029418945, 1), (0.05302762985229492, 1), (0.1725846529006958, 1), (0.02323317527770996, 1), (0.17259109020233154, 1), (0.19568157196044922, 1), (0.0, 1), (0.19801771640777588, 1), (0.19792115688323975, 1), (0.19796431064605713, 1), (0.1726207733154297, 1), (0.16880524158477783, 1), (0.278708815574646, 1), (0.16264736652374268, 1), (0.19014739990234375, 1)]",Alternate Carbon Metabolism,UDP-N-acetylenolpyruvoylglucosamine reductase,['Rv0482'],h_c + nadph_c + uaccg_c --> nadp_c + uamr_c,
GLUR,4.235647571040654,0.05739603403681726,"[(0.8274085521697998, 2), (0.7913308143615723, 1), (0.9469724893569946, 1), (0.8274152278900146, 1), (0.97676682472229, 1), (0.8274087905883789, 1), (0.8042899370193481, 1), (1.0, 1), (0.8019821643829346, 1), (0.8020787239074707, 1), (0.8020361661911011, 1), (0.8273791074752808, 1), (0.8311947584152222, 1), (0.7212910652160645, 1), (0.8373526334762573, 1), (0.8098524808883667, 1)]","Alanine, Aspartate, and Glutamate Metabolism",glutamate racemase,['Rv1338'],glu__D_c <=> glu__L_c,
G1PACT,4.228709504157739,0.05757722484317919,"[(0.41718053817749023, 2), (0.4845294952392578, 1), (0.17580485343933105, 1), (0.41716623306274414, 1), (0.13117718696594238, 1), (0.41718029975891113, 1), (0.46080708503723145, 1), (0.08668804168701172, 1), (0.4551725387573242, 1), (0.4656846523284912, 1), (0.4657783508300781, 1), (0.4172368049621582, 1), (0.4099307060241699, 1), (0.6203832626342773, 1), (0.39813923835754395, 1), (0.4508950710296631, 1)]",Alternate Carbon Metabolism,glucosamine-1-phosphate N-acetyltransferase,[],accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c,
PGAMT,4.2287091267253265,0.057577234718277595,"[(0.5828194618225098, 2), (0.5154705047607422, 1), (0.8241949081420898, 1), (0.5828337669372559, 1), (0.8688230514526367, 1), (0.5828197002410889, 1), (0.5391929149627686, 1), (0.9133117198944092, 1), (0.5448274612426758, 1), (0.5343153476715088, 1), (0.5342216491699219, 1), (0.5827629566192627, 1), (0.5900695323944092, 1), (0.37961673736572266, 1), (0.601860761642456, 1), (0.5491049289703369, 1)]",Other Amino Acid Metabolism,phosphoglucosamine mutase,['Rv3441c'],gam1p_c <=> gam6p_c,
GF6PTAr,4.228706521397797,0.05757730288382322,"[(0.41718053817749023, 2), (0.4845297336578369, 1), (0.17580509185791016, 1), (0.41716647148132324, 1), (0.13117742538452148, 1), (0.41718029975891113, 1), (0.46080732345581055, 1), (0.08668851852416992, 1), (0.4551725387573242, 1), (0.4656848907470703, 1), (0.4657783508300781, 1), (0.4172370433807373, 1), (0.409930944442749, 1), (0.6203835010528564, 1), (0.39813947677612305, 1), (0.4508955478668213, 1)]","Alanine, Aspartate, and Glutamate Metabolism",,['Rv3436c'],f6p_c + gln__L_c <=> gam6p_c + glu__L_c,
CDPMEK,4.217643605647704,0.0578676095895663,"[(0.36187028884887695, 2), (0.4369165897369385, 1), (0.11118245124816895, 1), (0.36185646057128906, 1), (0.04871392250061035, 1), (0.41167497634887695, 1), (0.0, 1), (0.4151730537414551, 1), (0.4149808883666992, 1), (0.41506481170654297, 1), (0.36193394660949707, 1), (0.35393309593200684, 1), (0.5843663215637207, 1), (0.3410217761993408, 1), (0.36187100410461426, 1), (0.39946722984313965, 1)]",Polyprenyl Metabolism,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,['Rv1011'],4c2me_c + atp_c --> 2p4c2me_c + adp_c + h_c,
MEPCT,4.217630323991403,0.05786795915219019,"[(0.3618180751800537, 2), (0.43685388565063477, 1), (0.11116671562194824, 1), (0.3618040084838867, 1), (0.048707008361816406, 1), (0.41161584854125977, 1), (0.0, 1), (0.4151132106781006, 1), (0.4149208068847656, 1), (0.4150047302246094, 1), (0.36188197135925293, 1), (0.3538818359375, 1), (0.5842819213867188, 1), (0.3409724235534668, 1), (0.361818790435791, 1), (0.39940953254699707, 1)]",Polyprenyl Metabolism,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,['Rv3582c'],2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c,
DXPRIi,4.217620096029353,0.057868228345703904,"[(0.43685388565063477, 1), (0.11116695404052734, 1), (0.3618044853210449, 1), (0.04870748519897461, 1), (0.361818790435791, 1), (0.41161632537841797, 1), (0.0, 1), (0.4151120185852051, 1), (0.41492152214050293, 1), (0.4150052070617676, 1), (0.36188197135925293, 1), (0.3538823127746582, 1), (0.584282398223877, 1), (0.3409726619720459, 1), (0.3618190288543701, 1), (0.3618185520172119, 1), (0.39940977096557617, 1)]",Polyprenyl Metabolism,1-deoxy-D-xylulose reductoisomerase,['Rv2870c'],dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c,
DXPS,4.216747962904734,0.05789118775696524,"[(0.3618183135986328, 2), (0.4369041919708252, 1), (0.11116719245910645, 1), (0.3618040084838867, 1), (0.048707008361816406, 1), (0.4116358757019043, 1), (0.0, 1), (0.415114164352417, 1), (0.41492128372192383, 1), (0.4150049686431885, 1), (0.36188173294067383, 1), (0.3538820743560791, 1), (0.5842821598052979, 1), (0.3409726619720459, 1), (0.3618190288543701, 1), (0.39940834045410156, 1)]",Polyprenyl Metabolism,1-deoxy-D-xylulose 5-phosphate synthase,"['Rv3379c', 'Rv2682c']",g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c,
HEMEOS,4.214259410982858,0.057956759247274225,"[(0.21871674060821533, 3), (0.26310908794403076, 1), (0.0671994686126709, 1), (0.2187412977218628, 1), (0.029442191123962402, 1), (0.25037407875061035, 1), (0.0, 1), (0.2509636878967285, 1), (0.25081634521484375, 1), (0.25062811374664307, 1), (0.21875405311584473, 1), (0.21391892433166504, 1), (0.35319459438323975, 1), (0.20611584186553955, 1), (0.24096596240997314, 1)]",Cofactor and Prosthetic Group Biosynthesis,Heme O synthase,['Rv1451'],frdp_c + h2o_c + pheme_c --> hemeO_c + ppi_c,['Rv1451']
FCLT,4.214256026284822,0.05795684849100598,"[(0.21871674060821533, 2), (0.2631089687347412, 1), (0.06719934940338135, 1), (0.21874117851257324, 1), (0.02944207191467285, 1), (0.2503739595413208, 1), (0.0, 1), (0.25096356868743896, 1), (0.2508164644241333, 1), (0.25062811374664307, 1), (0.21875405311584473, 1), (0.2139188051223755, 1), (0.35319435596466064, 1), (0.20611584186553955, 1), (0.21871685981750488, 1), (0.2409663200378418, 1)]",Cofactor and Prosthetic Group Biosynthesis,Ferrochelatase,['Rv1485'],fe2_c + ppp9_c --> 2.0 h_c + pheme_c,
HEMEAS_1,4.214250081016361,0.057957005249234375,"[(0.21871650218963623, 3), (0.26310884952545166, 1), (0.0671992301940918, 1), (0.2187410593032837, 1), (0.02944183349609375, 1), (0.25037407875061035, 1), (0.0, 1), (0.2509634494781494, 1), (0.25081610679626465, 1), (0.25062811374664307, 1), (0.21875381469726562, 1), (0.21391868591308594, 1), (0.3531944751739502, 1), (0.20611572265625, 1), (0.24096620082855225, 1)]",Cofactor and Prosthetic Group Biosynthesis,Heme A synthase,"['Rv3029c', 'Rv2194', 'Rv3028c', 'Rv2196', 'Rv1456c', 'Rv2195', 'Rv3043c', 'Rv2200c', 'Rv1623c', 'Rv2193', 'Rv1622c']",h2o_c + hemeO_c --> 4.0 h_c + hemeA_c,
AACPS10,4.1969538081619975,0.05841517257131764,"[(0.361860990524292, 3), (0.4360659122467041, 1), (0.11117959022521973, 1), (0.3618457317352295, 1), (0.048711299896240234, 1), (0.41499996185302734, 1), (0.0, 1), (0.41516947746276855, 1), (0.41496920585632324, 1), (0.41507649421691895, 1), (0.3619229793548584, 1), (0.35392332077026367, 1), (0.5843515396118164, 1), (0.34101247787475586, 1), (0.39867067337036133, 1)]",Fatty Acid Metabolism,AACPS10,[],ACP_c + atp_c + mocdca_c --> amp_c + mstrACP_c + ppi_c,
FMNAT,4.188436957472924,0.05864234325670465,"[(0.664108157157898, 1), (0.4706066846847534, 1), (0.6199177503585815, 1), (0.4338566064834595, 1), (0.619908332824707, 1), (0.6507581472396851, 1), (0.4051593542098999, 1), (0.6516600847244263, 1), (0.6515405178070068, 1), (0.651604413986206, 1), (0.6199434995651245, 1), (0.6151828765869141, 1), (0.7524032592773438, 1), (0.6074893474578857, 1), (0.619086742401123, 1), (0.6206430196762085, 1), (0.6418473720550537, 1)]",Riboflavin Metabolism,FMN adenylyltransferase,['Rv2786c'],atp_c + fmn_c + h_c --> fad_c + ppi_c,
ICHORSi,4.187045794875322,0.05867954851802904,"[(0.6199562549591064, 3), (0.6641571521759033, 1), (0.47063446044921875, 1), (0.6199599504470825, 1), (0.43342411518096924, 1), (0.6520935297012329, 1), (0.4044085741043091, 1), (0.6517071723937988, 1), (0.6515911817550659, 1), (0.6516546010971069, 1), (0.6199930906295776, 1), (0.6152276992797852, 1), (0.7524856328964233, 1), (0.6075372695922852, 1), (0.6418826580047607, 1)]",Oxidative Phosphorylation,,['Rv3215'],chor_c --> ichor_c,
SEPHCHCS,4.187045794875322,0.05867954851802904,"[(0.6199562549591064, 3), (0.6641571521759033, 1), (0.47063446044921875, 1), (0.6199599504470825, 1), (0.43342411518096924, 1), (0.6520935297012329, 1), (0.4044085741043091, 1), (0.6517071723937988, 1), (0.6515911817550659, 1), (0.6516546010971069, 1), (0.6199930906295776, 1), (0.6152276992797852, 1), (0.7524856328964233, 1), (0.6075372695922852, 1), (0.6418826580047607, 1)]",Cofactor and Prosthetic Group Biosynthesis,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,['Rv0555'],akg_c + h_c + ichor_c <=> 2sephchc_c + co2_c,
SHCHCS3,4.187044663218267,0.05867957879437406,"[(0.6199562549591064, 3), (0.6641571521759033, 1), (0.4706343412399292, 1), (0.6199599504470825, 1), (0.4334239959716797, 1), (0.6520935297012329, 1), (0.40440845489501953, 1), (0.6517071723937988, 1), (0.6515911817550659, 1), (0.6516546010971069, 1), (0.6199929714202881, 1), (0.6152276992797852, 1), (0.7524855136871338, 1), (0.6075372695922852, 1), (0.6418826580047607, 1)]",Cofactor and Prosthetic Group Biosynthesis,"2-succinyl-6-hydroxy-2,4-cyclohexadiene 1-carboxylate synthase",['Rv0555'],2sephchc_c <=> 2shchc_c + pyr_c,
SUCBZS,4.187039987444809,0.058679703890179444,"[(0.6199561357498169, 3), (0.6641571521759033, 1), (0.4706343412399292, 1), (0.6199599504470825, 1), (0.4334239959716797, 1), (0.6520935297012329, 1), (0.40440845489501953, 1), (0.6517071723937988, 1), (0.6515909433364868, 1), (0.6516544818878174, 1), (0.6199929714202881, 1), (0.6152275800704956, 1), (0.7524855136871338, 1), (0.6075371503829956, 1), (0.6418826580047607, 1)]",Cofactor and Prosthetic Group Biosynthesis,O-succinylbenzoate-CoA synthase,[],2shchc_c --> h2o_c + sucbz_c,
NPHS,4.1868961793838135,0.058683551489247615,"[(0.17259180545806885, 3), (0.2079840898513794, 1), (0.05302786827087402, 1), (0.17258429527282715, 1), (0.02323317527770996, 1), (0.1983247995376587, 1), (0.0, 1), (0.19801783561706543, 1), (0.19792211055755615, 1), (0.1979731321334839, 1), (0.1726212501525879, 1), (0.16880559921264648, 1), (0.27870965003967285, 1), (0.16264784336090088, 1), (0.1901484727859497, 1)]",Cofactor and Prosthetic Group Biosynthesis,naphthoate synthase,['Rv0548c'],sbzcoa_c --> coa_c + dhna_c,
HEXTT,4.1868903809576254,0.058683706632945344,"[(0.17259180545806885, 3), (0.2079840898513794, 1), (0.05302786827087402, 1), (0.1725844144821167, 1), (0.02323329448699951, 1), (0.19832491874694824, 1), (0.0, 1), (0.19801783561706543, 1), (0.19792211055755615, 1), (0.19797253608703613, 1), (0.17262136936187744, 1), (0.16880548000335693, 1), (0.27870965003967285, 1), (0.16264772415161133, 1), (0.1901482343673706, 1)]",Lipid metabolism,trans-hexaprenyltranstransferase,['Rv0562'],hexdp_c + ipdp_c --> hepdp_c + ppi_c,
DHNAOT,4.186888952989774,0.05868374483997507,"[(0.1725919246673584, 3), (0.20798420906066895, 1), (0.05302786827087402, 1), (0.17258429527282715, 1), (0.02323329448699951, 1), (0.1983250379562378, 1), (0.0, 1), (0.19801771640777588, 1), (0.19792211055755615, 1), (0.1979731321334839, 1), (0.17262136936187744, 1), (0.16880571842193604, 1), (0.2787097692489624, 1), (0.16264784336090088, 1), (0.19014835357666016, 1)]",Cofactor and Prosthetic Group Biosynthesis,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",['Rv0534c'],dhna_c + octdp_c --> 2dmmq8_c + co2_c + h_c + ppi_c,
OPP,4.186883830601834,0.05868388189598234,"[(0.17259180545806885, 3), (0.2079840898513794, 1), (0.05302786827087402, 1), (0.1725844144821167, 1), (0.02323317527770996, 1), (0.19832491874694824, 1), (0.0, 1), (0.19801759719848633, 1), (0.1979219913482666, 1), (0.19797253608703613, 1), (0.17262136936187744, 1), (0.16880559921264648, 1), (0.2787095308303833, 1), (0.16264784336090088, 1), (0.1901484727859497, 1)]",Lipid metabolism,R05611,[],hepdp_c + ipdp_c --> octdp_c + ppi_c,
