,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
GF6PTAr,2.073868416410567,0.1595536315269682,"[(0.42857142857142855, 13), (0.5714285714285714, 5), (0.43303571428571425, 4), (0.8571428571428571, 3), (0.2857142857142857, 3), (0.7142857142857142, 2), (0.4464285714285714, 1), (0.14285714285714285, 1), (0.39285714285714285, 1), (0.4375, 1)]","Alanine, Aspartate, and Glutamate Metabolism",,['Rv3436c'],f6p_c + gln__L_c <=> gam6p_c + glu__L_c,
FACOAL181,2.0700898080207453,0.15992267306222532,"[(0.9078014184397163, 12), (0.900709219858156, 6), (0.9148936170212766, 3), (0.9113475177304964, 2), (0.9075797872340425, 1), (0.9079453501192385, 1), (0.9090184376657646, 1), (0.9055851063829787, 1), (0.9095744680851063, 1), (0.9079541745512035, 1), (1.0, 1), (0.8927304964539007, 1), (0.9044074384593691, 1), (0.8938386524822695, 1), (0.9219858156028369, 1)]",Fatty Acid Metabolism,Fatty acid  CoA ligase  octadecenoate ,"['Rv1529', 'Rv1618', 'Rv3826']",atp_c + coa_c + h2o_c + ocdcea_c <=> amp_c + h_c + odecoa_c + ppi_c,
HCO3E,2.0666369468725954,0.16026078632109383,"[(0.49999999999999994, 22), (0.24999999999999997, 7), (0.7499999999999999, 2), (0.43749999999999994, 1), (0.5156249999999999, 1), (0.46874999999999994, 1)]",Miscellaneous,HCO3 equilibration reaction,"['Rv1284', 'Rv3588c', 'Rv3273']",co2_c + h2o_c <=> h_c + hco3_c,
ALDD2x,2.063004037535417,0.16061744695116037,"[(0.9956825248579747, 1), (0.6542349277051094, 1), (0.6520996866875097, 1), (0.4515006192998954, 1), (0.9999999999999964, 1), (1.432187701766452e-14, 1), (0.6520996866875064, 1), (0.45150061930017915, 1), (0.4124700440099379, 1), (0.45150061929987395, 1), (0.452073744656478, 1), (0.9956825248579715, 1), (0.9956825248579749, 1), (1.0436096431476471e-14, 1), (0.4310568484088114, 1), (0.6542349277051087, 1), (0.9999999999999958, 1), (0.9956825248579751, 1), (0.4515006192999117, 1), (0.395293364685792, 1), (0.4515006192998794, 1), (0.45150061929984486, 1), (0.9990263183136845, 1), (0.999999999999997, 1), (0.3978898491825765, 1), (0.45150061929987906, 1), (0.4116045491776441, 1), (0.45150061930001395, 1), (1.0, 1), (1.9761969838327786e-14, 1), (0.4515006192998887, 1), (0.431056848408806, 1), (0.4515006192998646, 1), (0.451500619299846, 1)]",Glycolysis/Gluconeogenesis,"aldehyde dehydrogenase (acetaldehyde, NAD)","['Rv0147', 'Rv0458', 'Rv3293', 'Rv0768']",acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,
4HBAt,2.055520144925529,0.161355153040926,"[(0.15394267604714923, 25), (0.15849492429542653, 1), (0.26939968308251117, 1), (0.12205029782370938, 1), (0.24030992935680473, 1), (0.12317444459505915, 1), (0.16786016988954022, 1), (0.19242834505893652, 1), (0.11239228288127993, 1), (0.043085503090895025, 1)]",Transport,MNXR68734,[],4hba_e <=> 4hba_c,
EX_gln_L,2.052673117140684,0.16163684807760914,"[(0.981793147719079, 1), (0.5459044834554891, 1), (0.6247386402996861, 1), (0.004123882859834893, 1), (0.826958293175395, 1), (0.1817392852494334, 1), (0.6247386402996824, 1), (0.005322176543758772, 1), (0.04014958755482112, 1), (0.004123882859834227, 1), (0.004793174737275585, 1), (0.9817931477190796, 1), (0.9817931477190822, 1), (0.18173928524944183, 1), (0.02419203043446072, 1), (0.5459044834554854, 1), (0.8269582931753944, 1), (0.981793147719078, 1), (0.0041238828601601885, 1), (0.03126217283432242, 1), (0.004123882859822903, 1), (0.0041238828598619826, 1), (0.9931098113152846, 1), (0.9999999999999668, 1), (0.028865585465804533, 1), (0.0041238828598764155, 1), (0.04214674369549398, 1), (0.00532217654424727, 1), (1.0, 1), (0.18173928524944938, 1), (0.005322176544130475, 1), (0.02419203043447138, 1), (0.004123882859813577, 1), (0.005322176544115154, 1)]",Exchange,L-Glutamine Exchange,[],gln__L_e --> ,
PGSA160190,2.034034561603022,0.16349552280417767,"[(0.996463800483901, 10), (0.9960915689558906, 3), (0.9968360320119115, 3), (0.9972082635399219, 2), (0.9964405360134004, 2), (0.9967429741299089, 1), (0.996533593895403, 1), (0.9959054531918854, 1), (0.9946957007258516, 1), (0.9979527265959427, 1), (0.997394379303927, 1), (0.9949748743718594, 1), (0.9989763632979713, 1), (0.9970221477759167, 1), (0.9965568583659037, 1), (0.9975804950679323, 1), (0.9986971896519635, 1), (0.9962776847198959, 1), (0.9953471058998697, 1)]",Glycerophospholipid metabolism,"Phosphatidylglycerol synthase (C16:0,C19:0)",['Rv2746c'],cdpc16c19g_c + glyc3p_c --> cmp_c + h_c + pgp160190_c,
G16MTM5,2.0330483179176295,0.16359457912855332,"[(0.8769059665936662, 13), (0.8769128318492939, 7), (0.8769063956721429, 4), (0.8769068247506197, 2), (0.8768201508983188, 1), (0.9320339692848464, 1), (0.8769076829075731, 1), (0.8223683758864762, 1), (0.8800622678685441, 1), (0.9035500236851319, 1), (0.8133199689690446, 1), (0.8781022373868091, 1)]",Fatty Acid Metabolism,G16MTM5,[],Ac1PIM3_c + decdman1p__tb_c --> Ac1PIM4_c + decd__tb_c + h_c,
EX_fum,2.007325879456997,0.1662035018992801,"[(0.9961458631261513, 1), (0.6720741956638107, 1), (0.6892290368215279, 1), (0.5101080908101164, 1), (0.931337711247512, 1), (3.6637359812630166e-14, 1), (0.6892290368215259, 1), (0.5101080908102038, 1), (0.4578451913783057, 1), (0.510108090810113, 1), (0.510875519746309, 1), (0.9961458631261473, 1), (0.9961458631261509, 1), (4.218847493575595e-14, 1), (0.48273337921161164, 1), (0.672074195663811, 1), (0.9313377112475126, 1), (0.9961458631261525, 1), (0.5101080908101703, 1), (0.4348451956718806, 1), (0.5101080908101102, 1), (0.5101080908100682, 1), (0.9991308108634617, 1), (0.9999999999999654, 1), (0.43832195221789283, 1), (0.5101080908101967, 1), (0.4566862725296933, 1), (0.5101080908102945, 1), (0.9999999999999252, 1), (3.1530333899354446e-14, 1), (0.5101080908101278, 1), (0.482733379211603, 1), (0.5101080908101135, 1), (0.5101080908100897, 1)]",Exchange,,[],fum_e --> ,
EX_mal_L,2.007325879456978,0.16620350189928218,"[(0.9961458631261536, 1), (0.6720741956638132, 1), (0.6892290368215306, 1), (0.5101080908101189, 1), (0.9313377112475143, 1), (3.9745984281580604e-14, 1), (0.6892290368215302, 1), (0.5101080908102064, 1), (0.45784519137830837, 1), (0.5101080908101165, 1), (0.5108755197463116, 1), (0.9961458631261509, 1), (0.996145863126154, 1), (3.7969627442180354e-14, 1), (0.4827333792116143, 1), (0.6720741956638152, 1), (0.931337711247515, 1), (0.9961458631261548, 1), (0.5101080908101725, 1), (0.4348451956718835, 1), (0.5101080908101128, 1), (0.5101080908100714, 1), (0.999130810863464, 1), (0.9999999999999678, 1), (0.4383219522179087, 1), (0.5101080908101994, 1), (0.45668627252969407, 1), (0.5101080908102971, 1), (0.9999999999999548, 1), (3.441691376337985e-14, 1), (0.5101080908101316, 1), (0.48273337921160575, 1), (0.510108090810116, 1), (0.5101080908100923, 1)]",Exchange,,[],mal__L_e --> ,
FAD_19,2.0042178328367,0.16652208350943074,"[(0.9999999999999729, 8), (0.9999999999999722, 7), (0.9999999999999731, 6), (0.999999999999973, 2), (0.9999999999999735, 2), (0.40932010621982073, 1), (0.912338416191928, 1), (0.411860750031104, 1), (0.41238595240031606, 1), (0.15771877581436977, 1), (0.9999999999999746, 1), (0.8829689022543726, 1), (0.999999999999972, 1), (0.4123859524003828, 1)]",Beta oxidation of unsaturated fatty acids,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv0468', 'Rv1323', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",d2hdodcoa_c + nad_c --> dodcoa_c + nadh_c,"['Rv3139', 'Rv3516']"
PGCD,1.9873413638515045,0.16826472704669332,"[(0.9999999999999938, 5), (0.999999999999994, 3), (0.9999999999999944, 2), (0.029831679573979586, 2), (0.6545297751009043, 1), (0.274714344244178, 1), (0.9999999999999933, 1), (0.9999999999999936, 1), (0.3644047880250844, 1), (0.9999999999999368, 1), (0.0, 1), (0.029831679573963488, 1), (0.029831679573965486, 1), (0.27411170396554685, 1), (0.9999999999999939, 1), (0.0014936504430652642, 1), (0.9999999999999925, 1), (0.0014936504428983977, 1), (0.6526444521102832, 1), (0.6477035547619467, 1), (0.029831679573977032, 1), (0.9999999999999932, 1), (0.9999999999999967, 1), (0.9999999999999946, 1), (0.9999999999999947, 1), (0.0001211789572607147, 1)]",Glycolysis/Gluconeogenesis,phosphoglycerate dehydrogenase,"['Rv2996c', 'Rv0728c']",3pg_c + nad_c --> 3php_c + h_c + nadh_c,['Rv2996c']
UAMRH,1.9672198756812278,0.17037098293720104,"[(0.1891428571428571, 6), (0.189159632034632, 4), (0.18916017316017314, 3), (0.18917748917748917, 2), (0.21656277056277054, 1), (0.18916450216450215, 1), (0.3153073593073593, 1), (0.20558874458874457, 1), (0.25570562770562766, 1), (0.19435119047619046, 1), (0.4151515151515151, 1), (0.1885194805194805, 1), (0.18915800865800864, 1), (0.0, 1), (0.18038095238095236, 1), (0.19935930735930735, 1), (0.1891168831168831, 1), (0.14006926406926407, 1), (0.266077922077922, 1), (0.1896915584415584, 1), (0.16987012987012984, 1), (0.29227705627705625, 1), (0.1705108225108225, 1)]",Membrane Metabolism,UDP-MurNAc Hydroxylase,['Rv3818'],h_c + nadph_c + o2_c + uamr_c --> h2o_c + nadp_c + ugmr_c,
GLYK,1.963718580393344,0.17074069821222962,"[(0.4421052631578947, 4), (0.4473684210526316, 2), (0.3789473684210526, 2), (0.4419407894736842, 2), (0.4631578947368421, 2), (0.4526315789473684, 2), (0.43157894736842106, 2), (0.6, 2), (0.4842105263157895, 2), (0.4418585526315789, 2), (0.4427631578947368, 1), (0.4539473684210526, 1), (0.5368421052631579, 1), (0.44243421052631576, 1), (0.3894736842105263, 1), (0.4407894736842105, 1), (0.4425986842105263, 1), (0.42105263157894735, 1), (0.4105263157894737, 1), (0.5052631578947369, 1), (0.39999999999999997, 1), (0.49473684210526314, 1)]",Alternate Carbon Metabolism,glycerol kinase,['Rv3696c'],atp_c + glyc_c --> adp_c + glyc3p_c + h_c,
SERD_D,1.9593733915288418,0.17120085838401913,"[(0.9393034825870646, 17), (0.9389718076285241, 4), (0.9396351575456052, 3), (0.939469320066335, 1), (0.9399668325041459, 1), (0.9386401326699834, 1), (0.9446102819237148, 1), (0.9144278606965174, 1), (0.9485074626865672, 1), (0.9422885572139303, 1), (0.9393449419568822, 1), (0.8762852404643449, 1), (0.9578772802653399, 1)]",Glycolysis/Gluconeogenesis,D-serine deaminase,['Rv0069c'],ser__D_c --> nh4_c + pyr_c,
EX_co,1.9168828949884358,0.1757798062712654,"[(0.05559479180798388, 1), (0.37239004137208365, 1), (0.1856627596018583, 1), (0.9078726253982004, 1), (1.709743457922741e-14, 1), (0.34147840676475316, 1), (0.1856627596018594, 1), (0.9107109144263773, 1), (0.9078726253980942, 1), (0.9078726253982682, 1), (0.9107109144265528, 1), (0.05559479180797888, 1), (0.05559479180798921, 1), (0.3414784067647415, 1), (0.9107109144265328, 1), (0.3723900413720578, 1), (0.0, 1), (0.0555947918079841, 1), (0.9078726253978036, 1), (0.8492692095830857, 1), (0.9078726253982058, 1), (0.9078726253981939, 1), (0.06290517805523244, 1), (0.0735487619115679, 1), (0.8492692095831319, 1), (0.9078726253982643, 1), (0.9107109144265725, 1), (0.9107109144272224, 1), (0.07354876191166237, 1), (0.34147840676469965, 1), (0.9107109144265542, 1), (0.9107109144265559, 1), (0.907872625398209, 1), (0.9107109144265692, 1)]",Exchange,,[],co_e --> ,
CDPPT160,1.901387503291294,0.17748610027184572,"[(0.9999999999999992, 8), (0.9999999999999989, 3), (0.9999999999999993, 2), (1.5154544286133387e-13, 2), (0.9921203353555038, 1), (0.8339899457951329, 1), (0.8347693357209796, 1), (1.509903313490213e-13, 1), (0.9999999999999991, 1), (1.305622276959184e-13, 1), (1.4876988529977098e-13, 1), (0.9921203353555037, 1), (1.517674874662589e-13, 1), (3.47499806707674e-13, 1), (1.6042722705833512e-13, 1), (1.5010215292932116e-13, 1), (0.999999999999999, 1), (0.9982229694656566, 1), (1.488809076022335e-13, 1), (0.33333333333343296, 1), (1.4799272918253337e-13, 1), (1.5187850976872141e-13, 1), (0.9999999999999988, 1)]",Glycerophospholipid metabolism,CDPPT160,['Rv2612c'],cdpdhdecg_c + inost_c --> cmp_c + h_c + ptd1ino160_c,
EX_id3acald,1.888935388748609,0.17887171401933458,"[(0.9860617175666555, 1), (0.6794815727337522, 1), (0.9177975497089946, 1), (0.5017875939814584, 1), (0.9001505650881546, 1), (0.0, 1), (0.9153913842180924, 1), (0.49762825894076856, 1), (0.02222081560121847, 1), (0.501787593981452, 1), (0.6334576025552674, 1), (0.9391424093131039, 1), (0.9391424093131036, 1), (0.6060417449009421, 1), (0.15338569725338802, 1), (0.7780665570959576, 1), (0.900150565088153, 1), (0.9391424093131037, 1), (0.6335489534364235, 1), (0.5011253185949821, 1), (0.6335489534363681, 1), (0.6335489534363633, 1), (0.977261072910893, 1), (0.9776338715375945, 1), (0.633035797500568, 1), (0.02222081560116218, 1), (0.49648261758064505, 1), (0.15338569725328, 1), (0.9297874745996602, 1), (2.886579864025407e-15, 1), (0.5016633277725564, 1), (0.4939357361655131, 1), (0.022220815601187494, 1), (0.6334246872274647, 1)]",Exchange,,[],id3acald_e --> ,
G16MTM1,1.8824734669069845,0.17959589183474062,"[(0.42857142857142855, 6), (0.5714285714285714, 4), (0.2857142857142857, 4), (0.21428571428571427, 4), (0.3571428571428571, 3), (0.4375, 2), (0.14285714285714285, 2), (0.4274553571428571, 1), (0.4464285714285714, 1), (0.39285714285714285, 1), (0.42410714285714285, 1), (0.46428571428571425, 1), (0.4263392857142857, 1), (0.07142857142857145, 1), (0.5, 1), (0.6428571428571428, 1)]",Fatty Acid Metabolism,"Glycolipid 1,6-alpha-D-mannosyltransferase",['Rv2610c'],gdpmann_c + ptd1ino160190_c --> PIM1_c + gdp_c + h_c,
UDCPDP,1.8739697599338285,0.1805542727884202,"[(0.5, 27), (0.0, 4), (0.4921875, 2), (0.625, 1)]",Cofactor and Prosthetic Group Biosynthesis,Undecaprenyl-diphosphatase,['Rv2136c'],h2o_c + udcpdp_c --> h_c + pi_c + udcpp_c,
FE3Ri,1.8739654851859817,0.18055475610497487,"[(0.9987653244660996, 2), (0.9987690082319888, 2), (0.9987622546611917, 2), (0.9987499754415607, 1), (0.9990348533370007, 1), (0.9983202027544745, 1), (0.9987708501149335, 1), (0.9985596475372797, 1), (0.9989685455509931, 1), (0.9982612625002456, 1), (0.9983152910666221, 1), (0.9989513546435097, 1), (0.9993516572034814, 1), (0.9985731546788739, 1), (0.9987327845340773, 1), (0.9987665523880627, 1), (1.0, 1), (0.9988457533546827, 1), (0.9978290339692332, 1), (0.9988506650425352, 1), (0.9987671663490442, 1), (0.9987683942710073, 1), (0.9985117585807186, 1), (0.9992485117585806, 1), (0.99829073262736, 1), (0.9989218845163952, 1), (0.9987659384270811, 1), (0.9987585708953024, 1), (0.99900292736596, 1), (0.9987205053144462, 1), (0.9990716909958938, 1)]",Redox Metabolism,Fe(III) reduction,[],fadh2_c + 2.0 fe3_c --> fad_c + 2.0 fe2_c + 2.0 h_c,
CHORM,1.838678693584402,0.1845980750862055,"[(0.0, 19), (0.5, 4), (0.0625, 4), (0.015625, 3), (0.125, 2), (0.0078125, 1), (0.03125, 1)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",chorismate mutase,"['Rv0948c', 'Rv1885c']",chor_c --> pphn_c,
SUCOAS,1.8299996060932202,0.1856092483338382,"[(0.2334437086092715, 3), (0.22736998876537368, 1), (0.23433065279091767, 1), (0.24597918637653735, 1), (0.21026490066225162, 1), (0.22966579595189116, 1), (0.22676206244087035, 1), (0.22232734153263953, 1), (0.26300851466414377, 1), (0.2180700094607379, 1), (0.24574266792809837, 1), (0.22921594134342477, 1), (0.2300511471144749, 1), (0.22540208136234624, 1), (0.22114474929044464, 1), (0.22185430463576156, 1), (0.2295571105041366, 1), (0.23011766792809837, 1), (0.43637653736991483, 1), (0.1421475875118259, 1), (0.23084200567644272, 1), (0.23015693368614, 1), (0.23002653826192163, 1), (0.227767265846736, 1), (0.26229895931882685, 1), (0.24858088930936612, 1), (0.2292074138382063, 1), (0.1932355723746452, 1), (0.21972563859981076, 1), (0.24999999999999997, 1), (0.21688741721854302, 1), (0.23628192999053924, 1)]",Citric Acid Cycle,succinyl-CoA synthetase (ADP-forming),"['Rv0951', 'Rv0952']",atp_c + coa_c + succ_c <=> adp_c + pi_c + succoa_c,
UGMAGS,1.8173797095277855,0.1870915227939491,"[(0.6845982587289807, 8), (0.684598824370554, 4), (0.6846073089941535, 4), (0.6957391351566601, 1), (0.6702988397560048, 1), (0.6794215070501566, 1), (0.715296758195015, 1), (0.6882964233352037, 1), (0.668488786721451, 1), (0.7001941281879559, 1), (0.715142903687078, 1), (0.6731044219595633, 1), (0.6462341846616105, 1), (0.6845985415497674, 1), (0.6784531286766702, 1), (0.6902184734012706, 1), (0.6827576610494687, 1), (0.684589208463808, 1), (0.6804532372798523, 1), (0.8167864318424529, 1), (0.5650985573877314, 1)]",Peptidoglycan Metabolism,UGMAGS,['Rv2155c'],atp_c + glu__D_c + ugma_c --> adp_c + h_c + pi_c + ugmag_c,
ECHA192,1.8170774835799766,0.18712719599519545,"[(6.738306021321521e-17, 24), (5.053729515991141e-17, 2), (0.00991983397982435, 1), (1.0, 1), (0.025034765216550837, 1), (6.711984513425734e-17, 1), (6.84359205290467e-17, 1), (0.8670854101871363, 1), (0.9999999999999916, 1), (0.9199861241185833, 1)]",Cholesterol degradation,ECHA192,"['Rv3516', 'Rv3538']",cholenec5coa_c + h2o_c <=> hcholc5coa_c,['Rv3516']
EX_trp_L,1.8069693664883089,0.18832506112312447,"[(0.9852284150961815, 1), (0.6533148019578199, 1), (0.9164682321155093, 1), (0.5117504318087411, 1), (0.8956639469274645, 1), (0.0, 1), (0.9140016758537586, 1), (0.5075631353945843, 1), (0.020147321127486295, 1), (0.5117504318087329, 1), (0.6468015706928181, 1), (0.9371315098719224, 1), (0.9371315098719222, 1), (0.6212523895051159, 1), (0.15468065524034602, 1), (0.7543741062378503, 1), (0.8956639469274634, 1), (0.9371315098719223, 1), (0.6468187832788517, 1), (0.5094934285053093, 1), (0.6468187832787948, 1), (0.6468187832787893, 1), (0.9764037470398023, 1), (0.9770725187362813, 1), (0.6447146420774128, 1), (0.020147321127435447, 1), (0.506388740332725, 1), (0.1546806552402522, 1), (0.9280252564362905, 1), (3.9968028886505635e-15, 1), (0.5116994777747217, 1), (0.5037779364099759, 1), (0.020147321127461426, 1), (0.6467678292447722, 1)]",Exchange,,[],trp__L_e --> ,
FAO11,1.771837522808407,0.19256127096619996,"[(0.9999999999999097, 3), (0.9980099200095569, 1), (0.8400135912460085, 1), (0.4279104396799316, 1), (0.3880324508206682, 1), (0.647667786522949, 1), (0.18608208869341147, 1), (0.9999999999999274, 1), (0.1876882321251686, 1), (0.13995127579339295, 1), (0.9999999999999096, 1), (0.9401181654669031, 1), (0.18529216339015897, 1), (0.9102615602816033, 1), (0.6627629368631894, 1), (0.999999999999909, 1), (0.9555484606610719, 1), (0.9041391845573314, 1), (0.9971365048556488, 1), (0.9041391845572772, 1), (0.18768823212517827, 1), (0.9962369914090685, 1), (0.9961796291436451, 1), (0.8475921433566825, 1), (0.9999999999999163, 1), (0.9999999999999086, 1), (0.9084549621470045, 1), (0.9625956661497567, 1), (0.388032450820718, 1), (0.9999999999999075, 1), (0.9999999999999087, 1), (0.9022462297984399, 1)]",Fatty Acid Metabolism,FAO11,"['Rv0860', 'Rv0468', 'Rv1323', 'Rv0859', 'Rv1144']",atp_c + 8.0 coa_c + 6.0 fad_c + 7.0 h2o_c + hdcea_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 6.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c,
EX_tartr_L,1.7687280308694031,0.19294175643693606,"[(0.9963196885306677, 1), (0.6417629813144284, 1), (0.6581441220818938, 1), (0.5322027029278739, 1), (0.9344344487290884, 1), (1.2567724638756772e-13, 1), (0.6581441220818924, 1), (0.5322027029279427, 1), (0.4822969122162576, 1), (0.5322027029278531, 1), (0.5329355200561137, 1), (0.9963196885306637, 1), (0.9963196885306679, 1), (1.3011813848606835e-13, 1), (0.5060626180362979, 1), (0.6417629813144295, 1), (0.9344344487290864, 1), (0.9963196885306684, 1), (0.5322027029278804, 1), (0.4603342391809979, 1), (0.5322027029278827, 1), (0.5322027029278199, 1), (0.999170012157617, 1), (0.9999999999999827, 1), (0.463654190550448, 1), (0.5322027029277695, 1), (0.48119026175977675, 1), (0.5322027029280347, 1), (0.9999999999999679, 1), (1.3078427230084344e-13, 1), (0.53220270292788, 1), (0.5060626180362994, 1), (0.5322027029278558, 1), (0.5322027029278332, 1)]",Exchange,,[],tartr__L_e --> ,
G1SATi,1.7683900282451985,0.1929831703151441,"[(0.00013178703215603585, 19), (6.589351607801793e-05, 11), (0.0001235503426462836, 2), (9.88402741170269e-05, 1), (0.0, 1)]",Cofactor and Prosthetic Group Biosynthesis,,['Rv0524'],glu1sa_c --> 5aop_c,
FAD_27,1.739169731099483,0.1966046127103545,"[(2.0046730054294478e-16, 9), (3.3411216757157466e-16, 3), (1.3364486702862987e-16, 3), (6.682243351431494e-17, 3), (2.0464370263758948e-16, 2), (1.6705608378578733e-16, 2), (2.672897340572597e-16, 2), (0.0, 2), (0.05642184900897715, 1), (0.9681821085652332, 1), (1.962908984483001e-16, 1), (0.0693684422624098, 1), (2.0255550159026712e-16, 1), (0.8948376439257609, 1), (0.9681821085652296, 1), (0.9414663163518241, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0972c', 'Rv0468', 'Rv1323', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + ptcoa_c --> accoa_c + fadh2_c + nadh_c + ppcoa_c,"['Rv3139', 'Rv3516']"
OCDCEAt,1.728382820864748,0.19796237167434333,"[(0.9192006660543071, 28), (0.9188382281202768, 1), (0.9866963153385065, 1), (0.9188529815931236, 1), (0.9197721463427923, 1), (1.0, 1), (0.9342526554270641, 1)]",Transport,Octadecenoate (n-C18:1) transport in via uniport,[],ocdcea_e <=> ocdcea_c,
FAD_7,1.7245964468112096,0.19844167478192679,"[(2.2015170765046122e-16, 9), (2.7518963456307653e-16, 4), (1.651137807378459e-16, 3), (3.302275614756918e-16, 2), (2.1671183721842277e-16, 2), (2.1499190200240352e-16, 1), (2.4767067110676886e-16, 1), (2.3391118937861503e-16, 1), (0.042401313044001965, 1), (0.7605170435626357, 1), (2.8894911629123036e-16, 1), (2.132719667863843e-16, 1), (5.503792691261531e-17, 1), (0.05306470280362686, 1), (2.18431772434442e-16, 1), (1.1007585382523061e-16, 1), (0.7234895590424882, 1), (0.7605170435626273, 1), (0.7517713859279186, 1)]",Fatty Acid Metabolism,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv0468', 'Rv0972c', 'Rv1323', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + hexdcoa_c + nad_c --> accoa_c + fadh2_c + nadh_c + tdcoa_c,"['Rv3139', 'Rv3516']"
EX_thr_L,1.7161731909873392,0.19951303107473062,"[(0.9945785016867573, 2), (0.40116030812444337, 1), (0.4461662794777075, 1), (0.11342440995989811, 1), (0.9786887894909497, 1), (1.9984014443252818e-14, 1), (0.44616627947770404, 1), (0.11131948982842843, 1), (0.1292450789771208, 1), (0.11342440995992087, 1), (0.11108717896697917, 1), (0.9945785016867587, 1), (0.9945785016867579, 1), (2.5757174171303632e-14, 1), (0.11960617610795721, 1), (0.4011603081244455, 1), (0.978688789490952, 1), (0.113424409960179, 1), (0.1341025609212133, 1), (0.11342440995991632, 1), (0.11342440995991943, 1), (0.9999999999999999, 1), (0.9994737699671622, 1), (0.13515502098686727, 1), (0.11342440995985159, 1), (0.12749097886771443, 1), (0.11131948982850459, 1), (0.9994737699671532, 1), (3.752553823233029e-14, 1), (0.1113194898285571, 1), (0.11960617610796376, 1), (0.11342440995991376, 1), (0.11131948982856732, 1)]",Exchange,,[],thr__L_e --> ,
