,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
OXACOAL,1.9838672681401235,0.17039554211345817,"[(0.7142857142857142, 26), (0.857142857142857, 3)]",Glyoxylate Metabolism,OXACOAL,[],atp_c + coa_c + oxa_c <=> amp_c + oxalcoa_c + ppi_c,
CHCD,1.9725400275785587,0.17157850797527005,"[(3.953581168596416e-16, 11), (5.930371752894624e-16, 4), (1.976790584298208e-16, 3), (4.94197646074552e-16, 3), (2.965185876447312e-16, 2), (0.04912606304134601, 1), (0.09245386614995638, 1), (0.04757969398094578, 1), (0.07258630029414481, 1), (0.01897827841660784, 1), (0.12427193681139702, 1)]",Cholesterol degradation,MNXR22345,[],hipohcoa_c + nad_c --> h_c + hipocoa_c + nadh_c,
PRPPS,1.9560299896439521,0.1733205245865379,"[(0.2647058823529412, 4), (0.35294117647058826, 4), (0.411764705882353, 3), (0.29411764705882354, 3), (0.3088235294117647, 2), (0.20588235294117646, 2), (0.5588235294117647, 2), (0.05882352941176469, 2), (0.23529411764705882, 2), (0.1764705882352941, 1), (0.14705882352941177, 1), (0.3823529411764706, 1), (0.27941176470588236, 1), (0.19117647058823528, 1)]",Pentose Phosphate Pathway,phosphoribosylpyrophosphate synthetase,['Rv1017c'],atp_c + r5p_c <=> amp_c + h_c + prpp_c,
AST,1.9494172362175464,0.17402423338895157,"[(8.239988692994055e-16, 4), (6.179991519745541e-16, 4), (4.1199943464970276e-16, 2), (3.0899957598727704e-16, 2), (5.149992933121285e-16, 1), (0.9999999999867064, 1), (4.634993639809156e-16, 1), (0.9999999999913581, 1), (0.9999999999913705, 1), (0.41873891813673636, 1), (5.664992226433413e-16, 1), (0.8426982941757402, 1), (0.8351908250297062, 1), (7.209990106369798e-16, 1), (0.999999999991361, 1), (3.347495406528835e-16, 1), (1.2359983039491082e-15, 1), (0.9999999999913569, 1), (0.8351908250296983, 1), (1.0299985866242567e-15, 1), (6.952490459713734e-16, 1)]",Arginine and Proline Metabolism,Arginine succinyltransferase,[],arg__L_c + succoa_c --> coa_c + h_c + sucarg_c,
FACOAL161,1.9462546458132262,0.17436200557699422,"[(0.9999999999999829, 4), (0.999999999999983, 2), (0.7164568248737163, 1), (7.047695760320494e-12, 1), (8.812506280264643e-12, 1), (0.9999999999999818, 1), (7.037481708493942e-12, 1), (7.045031225061393e-12, 1), (0.22545867110240703, 1), (0.9999999999999809, 1), (0.5027227701135842, 1), (0.028316586765303464, 1), (0.9999999999999827, 1), (0.9999999999999946, 1), (7.038036820006255e-12, 1), (0.2650283917339591, 1), (0.2650283917339614, 1), (0.4410473274166069, 1), (7.041145444475205e-12, 1), (7.03648250777178e-12, 1), (7.025602322130453e-12, 1), (0.23531659443656083, 1), (0.44481153312892746, 1), (0.23531659443656294, 1), (7.03781477540133e-12, 1)]",Fatty Acid Metabolism,fatty-acid--CoA ligase (hexadecenoate),"['Rv1550', 'Rv2950c', 'Rv3826', 'Rv0214', 'Rv1529', 'Rv1185c', 'Rv2590', 'Rv0099', 'Rv2930', 'Rv3801c', 'Rv3561', 'Rv3515c', 'Rv1427c', 'Rv3506', 'Rv0270', 'Rv0119', 'Rv0035', 'Rv0852', 'Rv1750c', 'Rv1925', 'Rv2948c', 'Rv2941', 'Rv0404', 'Rv1193', 'Rv1058', 'Rv1549', 'Rv3089', 'Rv1521', 'Rv0166', 'Rv2187', 'Rv0551c', 'Rv1206', 'Rv2505c', 'Rv3513c']",atp_c + coa_c + hdcea_c <=> amp_c + hdcoa_c + ppi_c,['Rv2930']
GLYCK,1.9405558935614926,0.1749726468797255,"[(3.934557205439229e-14, 6), (3.622290760563099e-14, 4), (3.7471973385135514e-14, 4), (3.9970104944144545e-14, 2), (4.05946378338968e-14, 2), (3.497384182612648e-14, 2), (4.121917072364906e-14, 2), (3.684744049538325e-14, 1), (4.621543384166713e-14, 1), (3.372477604662196e-14, 1), (4.309276939290584e-14, 1), (4.4341835172410355e-14, 1), (3.872103916464003e-14, 1), (6.744955209324392e-14, 1)]",Glycolysis/Gluconeogenesis,glycerate kinase,['Rv2205c'],atp_c + glyc__R_c --> 3pg_c + adp_c + h_c,
INO1,1.9364260501919826,0.175416789052908,"[(0.6666666666666666, 20), (0.0, 7), (0.3333333333333333, 2)]",Inositol phosphate metabolism,MNXR75043,['Rv0046c'],g6p_c <=> mi3p__D_c,
HSA,1.9360146778543037,0.1754611044747553,"[(0.22438044206296046, 4), (0.22354320160750166, 2), (0.22237106496985934, 2), (0.22572002679169456, 2), (0.22304085733422638, 1), (0.22538513060951104, 1), (0.22630609511051572, 1), (0.21835231078365705, 1), (0.21784996651038177, 1), (0.22505023442732752, 1), (0.24581379772270595, 1), (0.22287340924313462, 1), (0.23007367716008037, 1), (0.22563630274614868, 1), (0.22371064969859342, 1), (0.2225385130609511, 1), (0.22429671801741458, 1), (0.22496651038178164, 1), (0.22220361687876758, 1), (0.21801741460147353, 1), (0.2273107836570663, 1), (0.22130358338914935, 1), (0.2181848626925653, 1)]",Cholesterol degradation,MNXR75761,"['Rv3567c', 'Rv3570c']",3hsa_c + fmnh2_c + o2_c --> 34dhsa_c + fmn_c + h2o_c,
G6PDH2,1.9324141259824268,0.17584955492880258,"[(0.9869720610276316, 3), (0.9869336305291879, 3), (0.9864724645478652, 2), (0.9865493255447523, 2), (0.9870873525229622, 2), (0.9871642135198494, 2), (0.9873179355136236, 1), (0.9873947965105108, 1), (0.9032320049191038, 1), (0.9863187425540909, 1), (0.9866261865416395, 1), (0.9863956035509781, 1), (0.9870104915260751, 1), (0.9867030475385266, 1), (0.9868567695323008, 1), (0.9758656469774413, 1), (0.9858575765727682, 1), (0.9867799085354138, 1), (0.9850121056070097, 1), (0.9867414780369701, 1), (0.9865877560431959, 1)]",Pentose Phosphate Pathway,,"['Rv1121', 'Rv1447c']",g6p_c + nadp_c --> 6pgl_c + h_c + nadph_c,
GCCc,1.916899394615164,0.1775353241747191,"[(0.49462423374852094, 3), (0.4945956460572859, 2), (0.49435979760459686, 2), (0.4946599683625647, 2), (0.49403818607820277, 1), (0.4946957029766085, 1), (0.2632854893518345, 1), (0.49508181924444883, 1), (0.4945420441362202, 1), (0.4948172006643574, 1), (0.4944527076011107, 1), (0.4945098829835808, 1), (0.4942740345308918, 1), (0.49461682978651794, 1), (0.4945884991344771, 1), (0.6750268592871893, 1), (0.4942025653028042, 1), (0.4944196261248351, 1), (0.9999999999999999, 1), (0.4932108839893179, 1), (0.4963752298366666, 1), (0.4946099399029034, 1), (0.4946742622081822, 1), (0.49461708682571215, 1)]",Citric Acid Cycle,glycine-cleavage complex,['Rv3303c'],dhlpro_c + nad_c --> h_c + lpro_c + nadh_c,
FRD,1.9115776467259502,0.1781180636527134,"[(0.6666666666666666, 19), (0.6770833333333333, 4), (0.65625, 3), (0.6673177083333333, 2), (0.6875, 1)]",Citric Acid Cycle,FRD,"['Rv1555', 'Rv3319', 'Rv3318', 'Rv3317', 'Rv1553', 'Rv1554', 'Rv1552', 'Rv3316']",fadh2_c + fum_c --> fad_c + succ_c,
BMNt,1.9071527491764249,0.1786043606990242,"[(0.9888198757763975, 26), (0.9875776397515528, 1), (0.9894409937888199, 1), (0.9838509316770186, 1)]",Transport,BMNt,['none'],bmn_c <=> bmn_e,
LO,1.8891219653768128,0.1806026553036233,"[(0.8978759591043983, 2), (0.8978759591043999, 2), (2.383815367323905e-12, 1), (0.8978759591044072, 1), (0.8200767807925808, 1), (0.897875959103057, 1), (0.8200767807925833, 1), (0.897875959104401, 1), (0.897875959104407, 1), (0.9811632497677618, 1), (0.8819577752353529, 1), (0.8200767807932756, 1), (0.8188807472956134, 1), (0.878322584452442, 1), (0.892293636702691, 1), (0.897875959104403, 1), (0.8978759591043961, 1), (0.8188807472957502, 1), (0.818880747295752, 1), (0.1803031254512954, 1), (0.8978759591044003, 1), (0.8200767807922253, 1), (0.8978759591043997, 1), (0.9009479694646918, 1), (0.1740648376077913, 1), (0.9009479694646902, 1), (0.8978759591044017, 1)]",Pyruvate Metabolism,LO,[],lac__L_c + o2_c --> ac_c + co2_c + h2o_c,
EX_h2,1.8747942967497886,0.1822099029118295,"[(0.27291580971854235, 18), (0.2347764793331963, 1), (0.27155123066994963, 1), (0.0, 1), (0.2557531110451366, 1), (0.2565408611354298, 1), (0.28054367579561157, 1), (0.2674574935241715, 1), (0.27325695448069054, 1), (0.29237705516848667, 1), (0.2065533748480402, 1), (0.41784526518285736, 1)]",Exchange,,[],h2_e --> ,
TALA,1.8722050957359522,0.1825022033736714,"[(0.048599439775910365, 11), (0.0484593837535014, 6), (0.04887955182072829, 3), (0.04733893557422969, 2), (0.04852941176470588, 2), (0.04831932773109244, 1), (0.048669467787114847, 1), (0.058403361344537816, 1), (0.050140056022408966, 1), (0.05609243697478992, 1)]",Pentose Phosphate Pathway,transaldolase,['Rv1448c'],g3p_c + s7p_c <=> e4p_c + f6p_c,
FAO11,1.8719562720109206,0.18253032359832697,"[(1.1596224751444636e-13, 3), (0.005978569490466405, 1), (0.28375962721288644, 1), (0.3698232617314373, 1), (0.2837596272107061, 1), (0.36982326173144, 1), (0.9999999999999906, 1), (1.1282813271675862e-13, 1), (0.05648514145763492, 1), (0.8293901831691124, 1), (0.36982326173253355, 1), (1.169416583887238e-13, 1), (1.1752930491329022e-13, 1), (0.5790461353622932, 1), (0.40593552991295784, 1), (0.5162866386557916, 1), (0.5545355483146935, 1), (0.28375962721285436, 1), (1.1948812666184506e-13, 1), (0.4875568720043818, 1), (0.2837596272128575, 1), (0.3698232617308789, 1), (0.2837596272128502, 1), (1.1517871881502442e-13, 1), (0.48216471979908737, 1), (1.167457762138683e-13, 1), (0.2837596272128617, 1)]",Fatty Acid Metabolism,FAO11,"['Rv0860', 'Rv0468', 'Rv1323', 'Rv0859', 'Rv1144']",atp_c + 8.0 coa_c + 6.0 fad_c + 7.0 h2o_c + hdcea_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 6.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c,
S7PI,1.8403506009756487,0.18614538429686187,"[(6.2089982363463e-17, 5), (0.4721955982001759, 1), (0.8989811585772891, 1), (0.7177255880071182, 1), (0.8989811585732248, 1), (0.841167551442263, 1), (0.7626917268899044, 1), (0.8989811585772944, 1), (0.898981158577265, 1), (0.0, 1), (0.8411675514433171, 1), (0.47219559820028134, 1), (0.6964756350795247, 1), (0.8989811585772719, 1), (0.8989811585772789, 1), (0.8989811585772745, 1), (0.8989811585772741, 1), (0.4721955982001749, 1), (9.313497354519449e-17, 1), (0.7002419629857115, 1), (0.8989811585772665, 1), (0.8989811585772759, 1), (0.8989811585772888, 1), (0.43074740215215623, 1), (0.8989811585772757, 1)]",Membrane Metabolism,sedoheptulose 7-phosphate isomerase,['Rv0113'],s7p_c --> gmhep7p_c,
PANTS,1.826837533346605,0.18771757171626843,"[(0.31352560914967675, 4), (0.31277971158627543, 3), (0.313276976628543, 3), (0.31377424167081047, 2), (0.3130283441074092, 2), (0.31253107906514166, 1), (0.31775236200895074, 1), (0.3088015912481352, 1), (0.4813525609149676, 1), (0.3010939830929885, 1), (0.31203381402287417, 1), (0.3172550969666832, 1), (0.3145201392342118, 1), (0.3197414221780208, 1), (0.2998508204873197, 1), (0.10890104425658872, 1), (0.31079065141720535, 1), (0.3187468920934858, 1), (0.3068125310790651, 1), (0.3117851815017404, 1)]",Pantothenate and CoA Metabolism,pantothenate synthase,['Rv3602c'],ala__B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c,
IGAMD,1.8080966755135865,0.18992487539617128,"[(0.9961089494163424, 16), (1.0, 4), (0.9980544747081712, 3), (0.9922178988326849, 2), (0.9962305447470817, 2), (0.9960481517509727, 1), (0.9959265564202334, 1)]",Sulfur metabolism,1D-myo-inositol 2-Acetamido-2-deoxy-D-glucopyranoside deacetylase,['Rv1170'],h2o_c + iacgam_c --> ac_c + igam_c,
ASAD,1.8005205586649633,0.19082617689942794,"[(0.5076923076923078, 3), (0.4000000000000001, 3), (0.4615384615384616, 2), (0.676923076923077, 2), (0.5384615384615385, 2), (0.6153846153846154, 2), (0.6923076923076924, 1), (0.3307692307692308, 1), (0.33846153846153854, 1), (0.0, 1), (0.46923076923076934, 1), (0.476923076923077, 1), (0.6615384615384616, 1), (0.43076923076923085, 1), (0.6076923076923078, 1), (0.7153846153846155, 1), (0.5846153846153848, 1), (0.03076923076923077, 1), (0.7384615384615385, 1), (0.24615384615384622, 1), (0.39230769230769236, 1)]",Glycolysis/Gluconeogenesis,aspartate-semialdehyde dehydrogenase,['Rv3708c'],aspsa_c + nadp_c + pi_c <=> 4pasp_c + h_c + nadph_c,
BKDA2,1.798202912159412,0.1911029414016681,"[(2.533819340237808e-13, 5), (2.530933441217036e-13, 2), (2.5352622897481936e-13, 2), (2.5323763907274216e-13, 2), (2.533458602860211e-13, 2), (0.9999999999999328, 1), (2.5172254208683687e-13, 1), (2.657912998131003e-13, 1), (3.463078824926395e-15, 1), (0.30121478070186075, 1), (2.535803395814588e-13, 1), (2.5345408149930007e-13, 1), (2.5343604463042023e-13, 1), (2.5720575022630366e-13, 1), (2.535510296695291e-13, 1), (2.3938532377303663e-13, 1), (0.8073516792329221, 1), (0.8073516792329533, 1), (2.528047542196264e-13, 1), (2.5330978654826144e-13, 1), (2.5336389715490095e-13, 1)]",Lipid metabolism,BKDA2,"['Rv2497c', 'Rv2496c']",3mob_c + lpam_c --> 2mpdhl_c + co2_c,
FASm2402,1.7952077515042917,0.19146133894124237,"[(0.292211002047878, 8), (0.2921403855659911, 5), (0.29199915260221737, 4), (0.29206976908410426, 2), (0.2924228514935386, 2), (0.2923522350116517, 2), (0.2917166866746699, 2), (0.2732857849021962, 1), (0.2926347009391992, 1), (0.2919285361203305, 1), (0.28783278017089187, 1)]",Fatty Acid Metabolism,FASm2402,['Rv2940c'],dmbhn_c + 3.0 h_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + tmlgnc_c,
GLYC3Pabc,1.7890040721332257,0.19220628089808484,"[(0.0005444504938943766, 4), (0.00042778253091701015, 3), (0.0005250058333981488, 2), (0.00031111456793964375, 2), (0.000505561172901921, 2), (0.000583339814886832, 2), (0.0005638951543906043, 2), (0.0004666718519094656, 2), (0.0005736174846387182, 2), (0.0004763941821575795, 1), (0.0006416737963755152, 1), (0.0004083378704207824, 1), (0.0006805631173679707, 1), (0.0005541728241424904, 1), (0.00044722719141323787, 1), (0.00035000388893209925, 1), (0.0003694485494283269, 1)]",Transport,sn-Glycerol 3-phosphate transport via ABC system,"['Rv2835c', 'Rv2832c', 'Rv2834c', 'Rv2833c']",atp_c + glyc3p_e + h2o_c --> adp_c + glyc3p_c + h_c + pi_c,
RNDR2,1.7815525242437256,0.19310575917468623,"[(0.548611111111111, 4), (0.49999999999999994, 2), (0.6805555555555555, 2), (0.923611111111111, 1), (0.7638888888888888, 1), (0.47916666666666663, 1), (0.798611111111111, 1), (0.7430555555555555, 1), (0.6979166666666666, 1), (0.5763888888888888, 1), (0.46874999999999994, 1), (0.44097222222222215, 1), (0.06597222222222221, 1), (0.736111111111111, 1), (0.35416666666666663, 1), (0.32638888888888884, 1), (0.517361111111111, 1), (0.39236111111111105, 1), (0.9930555555555555, 1), (0.5902777777777777, 1), (0.611111111111111, 1), (0.579861111111111, 1), (0.6770833333333333, 1), (0.16666666666666663, 1)]",Purine and Pyrimidine Biosynthesis,ribonucleoside-diphosphate reductase (GDP),"['Rv3048c', 'Rv3051c']",gdp_c + trdrd_c --> dgdp_c + h2o_c + trdox_c,
CPPPGO,1.7808232516153737,0.19319406624688484,"[(0.5433973073617875, 18), (0.5434927909863458, 3), (0.5435882746109043, 3), (0.5432063401126707, 2), (0.5434211782679271, 1), (0.5433018237372291, 1), (0.543015372863554, 1)]",Cofactor and Prosthetic Group Biosynthesis,coproporphyrinogen oxidase (O2 required),['Rv2388c'],cpppg3_c + 2.0 h_c + o2_c --> 2.0 co2_c + 2.0 h2o_c + pppg9_c,
AGDC,1.7701129198087764,0.19449668389823152,"[(1.6714338901665938e-13, 2), (1.666878145704661e-13, 2), (0.30411892935899665, 1), (1.6882309997659903e-13, 1), (0.9057339362698649, 1), (0.9057339362698763, 1), (0.5866276391911468, 1), (0.5866276391911452, 1), (0.30411892935899515, 1), (0.6631427388875728, 1), (0.9057339362698662, 1), (0.30411892935918716, 1), (0.4582209305967798, 1), (0.8216254609473593, 1), (0.9999999999922206, 1), (1.5965598310934758e-13, 1), (1.7883007232382035e-13, 1), (0.30411892935899415, 1), (0.3041189293589949, 1), (1.742465138901946e-13, 1), (1.7004723649034545e-13, 1), (0.9057339362698688, 1), (0.5866276391911067, 1), (0.3041189293589971, 1), (1.6798324449662922e-13, 1), (0.30411892935899726, 1), (1.708870919703153e-13, 1)]",Alternate Carbon Metabolism,N-acetylglucosamine-6-phosphate deacetylase,['Rv3332'],acgam6p_c + h2o_c --> ac_c + gam6p_c,
DB4PS,1.768094974330135,0.19474331426572952,"[(0.3333333333333333, 19), (0.5, 5), (0.0, 3), (0.6666666666666666, 2)]",Cofactor and Prosthetic Group Biosynthesis,"3,4-Dihydroxy-2-butanone-4-phosphate synthase",['Rv1940'],ru5p__D_c --> db4p_c + for_c + h_c,
GLYCS_I,1.7500032257699194,0.19697167381241626,"[(3.7509843017359e-15, 15), (3.415658125581969e-15, 6), (0.9352243816375777, 2), (3.426566633174365e-14, 1), (3.0803319494280377e-15, 1), (0.9352243816375738, 1), (9.216037302667051e-15, 1), (0.3357707127673279, 1), (0.7013846179315729, 1)]",Pyruvate Metabolism,,"['Rv2581c', 'Rv2641', 'Rv0634c']",gthrd_c + mthgxl_c --> lgt__s_c,
HEMEOS,1.7115218394924379,0.2018164680585642,"[(0.7970366477966309, 12), (0.797031044960022, 2), (0.7970255613327026, 2), (0.7894048690795898, 1), (1.0, 1), (0.7945337295532227, 1), (0.7970143556594849, 1), (0.8067244291305542, 1), (0.8083559274673462, 1), (0.8107694387435913, 1), (0.7878516912460327, 1), (0.8547612428665161, 1), (0.7976288795471191, 1), (0.8083335161209106, 1), (0.7818289995193481, 1), (0.8039532899856567, 1)]",Cofactor and Prosthetic Group Biosynthesis,Heme O synthase,['Rv1451'],frdp_c + h2o_c + pheme_c --> hemeO_c + ppi_c,['Rv1451']
2MCS,1.7078941530328733,0.2022807144578641,"[(0.7912265385386303, 1), (0.8904329582172653, 1), (0.8997440627594993, 1), (0.890432958215213, 1), (0.8997440627594796, 1), (0.8904329582172575, 1), (0.8904329582172672, 1), (0.8904329582173885, 1), (1.0, 1), (0.4991291967356007, 1), (0.8997440627634712, 1), (0.8379542820457291, 1), (0.9230472542819375, 1), (0.8997440627595035, 1), (0.890432958217262, 1), (0.8904329582172668, 1), (0.890432958217255, 1), (0.8904329582172611, 1), (0.8379542820458483, 1), (0.8379542820458494, 1), (0.9038891712745631, 1), (0.8904329582172592, 1), (0.8997440627579085, 1), (0.890432958217257, 1), (0.8904329582172533, 1), (0.9596298826877885, 1), (0.8930985620603062, 1), (0.9596298826877896, 1), (0.0, 1)]",Propanoate Metabolism,,['Rv1131'],h2o_c + oaa_c + ppcoa_c --> 2mcit_c + coa_c + h_c,
NADDP,1.707691347966812,0.20230670686026983,"[(2.277872230956046e-15, 4), (3.189021123338464e-15, 3), (2.733446677147255e-15, 2), (1.3667233385736275e-15, 2), (3.644595569529673e-15, 2), (1.8222977847648367e-15, 2), (0.30411892935746754, 1), (0.9999999999875897, 1), (0.9057339362656351, 1), (0.9057339362656383, 1), (0.9999999999875755, 1), (0.30411892935765905, 1), (0.6698113207463786, 1), (0.9057339362656379, 1), (0.9999999999875504, 1), (0.30411892935746876, 1), (0.3041189293574646, 1), (0.9999999999875526, 1), (0.9999999999875724, 1), (2.5056594540516502e-15, 1)]",Nicotinate and nicotinamide metabolism,NAD diphosphatase,['Rv3199c'],h2o_c + nad_c --> amp_c + h_c + nmn_c,
FAS200,1.70366777360761,0.20282323778060898,"[(0.9971537590026855, 3), (0.9970276355743408, 2), (0.9973878860473633, 2), (0.9972977638244629, 2), (0.9972438812255859, 2), (0.9971988201141357, 2), (0.9970097541809082, 1), (0.997072696685791, 1), (0.997460126876831, 1), (0.9972798824310303, 1), (0.9970996379852295, 1), (0.9969031810760498, 1), (0.9970107078552246, 1), (0.99851393699646, 1), (0.9971096515655518, 1), (0.9972741603851318, 1), (0.9974353313446045, 1), (0.9973340034484863, 1), (0.9971673488616943, 1), (0.9973812103271484, 1), (0.9973700046539307, 1), (0.9967033863067627, 1)]",Fatty Acid Metabolism,FAS200,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",3.0 h_c + malcoa_c + 2.0 nadph_c + ocdca_c --> arach_c + co2_c + coa_c + h2o_c + 2.0 nadp_c,['Rv1484']
HSK,1.6805934623557246,0.20581703796937717,"[(0.5, 6), (0.45, 5), (0.6, 5), (0.35, 3), (0.55, 3), (0.475, 2), (0.4, 1), (0.425, 1), (0.65, 1), (0.525, 1), (0.7, 1)]",Glycolysis/Gluconeogenesis,homoserine kinase,['Rv1296'],atp_c + hom__L_c --> adp_c + h_c + phom_c,
TMHAS2,1.6763901140187178,0.2063682645576081,"[(0.6666666666666666, 13), (0.3333333333333333, 5), (0.0, 3), (1.0, 2), (0.6653645833333333, 2), (0.6770833333333333, 1), (0.6875, 1), (0.5, 1), (0.6640625, 1)]",Fatty Acid Metabolism,TMHAS2,[],tdm1_c + tdm3_c + tre_c --> 2.0 h2o_c + tmha2_c,
RNDR4,1.6745583213237618,0.20660905620166625,"[(0.5271096056737101, 14), (0.47289039432628993, 10), (0.5813288170211303, 3), (0.41867118297886974, 1), (1.0, 1)]",Purine and Pyrimidine Biosynthesis,ribonucleoside-diphosphate reductase (UDP),"['Rv1981c', 'Rv3048c', 'Rv0570', 'Rv3051c']",trdrd_c + udp_c --> dudp_c + h2o_c + trdox_c,
EX_etoh,1.66087797689702,0.20841838354836223,"[(4.799204805075997e-13, 25), (1.486966734687481e-12, 1), (4.58312662181779e-14, 1), (7.316820440525699e-13, 1), (4.1698008962135704e-13, 1)]",Exchange,,[],etoh_e <=> ,
Gln_LT,1.658468297859864,0.2087391088177596,"[(0.03887443070917372, 3), (0.03822381262199089, 2), (0.036271958360442426, 2), (0.03773584905660378, 2), (0.035946649316851015, 2), (0.039362394274560834, 2), (0.03692257644762525, 2), (0.03366948601171113, 1), (0.04001301236174366, 1), (0.0356213402732596, 1), (0.03708523096942096, 1), (0.03643461288223813, 1), (0.035783994795055306, 1), (0.03610930383864672, 1), (0.040338321405335074, 1), (0.03903708523096942, 1), (0.039687703318152245, 1), (0.03432010409889395, 1), (0.03919973975276513, 1), (0.03806115810019519, 1), (0.04131424853610931, 1)]",Transport,,"['Rv2564', 'Rv0411c', 'Rv0072', 'Rv0073']",atp_c + gln__L_e + h2o_c --> adp_c + gln__L_c + h_c + pi_c,
BALAt2r,1.655655997058684,0.20911419546974042,"[(0.3584760969923774, 11), (0.35844542261621753, 9), (0.35841474824005765, 2), (0.3584607598042975, 2), (0.35856812012085704, 1), (0.1776199751537553, 1), (1.0, 1), (0.9951841229428997, 1), (0.4119875462032791, 1)]",Transport,BALAt2r,['Rv0522'],ala__B_e + h_e <=> ala__B_c + h_c,
UGMAGS,1.6372832235196715,0.21158529287700117,"[(0.5794433233471716, 7), (0.5794255438309522, 4), (0.5794522131052813, 3), (0.579434433589062, 2), (0.5794388784681168, 1), (0.6345064850785409, 1), (0.579461102863391, 1), (0.5794166540728426, 1), (0.7324538399310154, 1), (0.629305976584377, 1), (0.5402128208091457, 1), (0.5049471503880378, 1), (0.6282214260949959, 1), (0.5894265217043443, 1), (0.6371200739627874, 1), (0.6277858279476215, 1), (0.45121745237312083, 1)]",Peptidoglycan Metabolism,UGMAGS,['Rv2155c'],atp_c + glu__D_c + ugma_c --> adp_c + h_c + pi_c + ugmag_c,
GCCb,1.6291581381796132,0.2126896413263223,"[(0.7534277300348484, 3), (0.7534194229035917, 3), (0.753452651428619, 2), (0.7535357227411872, 2), (0.7536769439725532, 2), (0.7533861943785644, 1), (0.7534858799536462, 1), (0.7533446587222802, 1), (1.0, 1), (0.7531868232284005, 1), (0.0, 1), (0.7530954447845754, 1), (0.7534111157723348, 1), (0.7534443442973622, 1), (0.7534568049942474, 1), (0.7534360371661053, 1), (0.46000323978119023, 1), (0.754557499885777, 1), (0.7531619018346299, 1), (0.7537184796288374, 1), (0.7534692656911326, 1), (0.7533612729847938, 1)]",Glycolysis/Gluconeogenesis,glycine cleavage complex,"['Rv2211c', 'Rv1826']",alpro_c + thf_c --> dhlpro_c + mlthf_c + nh4_c,
NADS2,1.6244062481317567,0.21333882708867496,"[(0.1358183376178235, 8), (0.13624678663239076, 5), (0.13538988860325624, 5), (0.13667523564695802, 4), (0.1371036846615253, 2), (0.21808054841473867, 1), (0.13496143958868898, 1), (0.15167095115681237, 1), (0.0, 1), (0.13603256212510714, 1)]","Alanine, Aspartate, and Glutamate Metabolism",NAD synthase (glutamine-hydrolysing),['Rv2438c'],atp_c + dnad_c + gln__L_c + h2o_c --> amp_c + glu__L_c + h_c + nad_c + ppi_c,
RBFSa,1.6205508623162976,0.2138673449691993,"[(0.9884169884169884, 11), (0.987934362934363, 5), (0.9874517374517374, 3), (0.9845559845559846, 3), (0.9881756756756757, 2), (0.9888996138996139, 2), (0.9922779922779923, 1), (0.986969111969112, 1), (0.9893822393822395, 1)]",Riboflavin Metabolism,riboflavin synthase,['Rv1416'],4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c,
PDE1,1.6198666776397523,0.21396130672730673,"[(2.61869141391435e-15, 17), (1.309345706957175e-15, 8), (1.9640185604357626e-15, 4)]",Purine and Pyrimidine Biosynthesis,"3',5'-cyclic-nucleotide phosphodiesterase",['Rv0805'],camp_c + h2o_c --> amp_c + h_c,
LALDD,1.6109317210153273,0.21519310290459956,"[(6.173127972158616e-15, 1), (7.355938217353307e-14, 1), (6.270964512607439e-15, 1), (0.9999999999863919, 1), (4.686587014468412e-15, 1), (0.9999999999907518, 1), (0.9999999999907638, 1), (0.9999999999907382, 1), (0.2584262195330974, 1), (6.027466394321283e-15, 1), (0.9390578941115567, 1), (8.000593536289209e-15, 1), (0.7865361864361402, 1), (0.3153216605589808, 1), (0.999999999990741, 1), (0.9999999999907547, 1), (0.9999999999907431, 1), (0.9999999999907445, 1), (0.3590269023742549, 1), (0.3590269023742537, 1), (0.749963999759049, 1), (0.9999999999907372, 1), (6.90143586134528e-15, 1), (1.1394399576489653e-14, 1), (0.9999999999907694, 1), (7.11432585972292e-15, 1), (6.251561129455642e-15, 1), (0.3590269023742636, 1), (0.9999999999907457, 1)]",Pyruvate Metabolism,LALDD,[],h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c,
TRPS1,1.6077776154554513,0.21563004115784376,"[(0.9989615784008307, 18), (0.9979231568016614, 7), (0.9999999999999999, 4)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",tryptophan synthase (indoleglycerol phosphate),"['Rv1613', 'Rv1612']",3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c,
PYRt2r,1.5721082296716078,0.22064908629322547,"[(0.30337078651685395, 22), (0.29775280898876405, 2), (0.31741573033707865, 1), (0.7808988764044944, 1), (0.3258426966292135, 1), (0.49438202247191015, 1), (0.35393258426966295, 1)]",Transport,,['Rv1902c'],h_e + pyr_e <=> h_c + pyr_c,
