,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
TMMYCO,1.2379689276240995,0.2756714288480953,"[(0.0, 23), (1.0, 6)]",Mycolic acid pathway,TMMYCO,"['Rv1288', 'Rv0774c', 'Rv0519c']",c78mycolatepp_c + tre6p_c --> ppm_c + tre6mmp_c,
FBPA,1.237822311546338,0.27569923682676806,"[(0.012677032277873314, 23), (0.02437973502494662, 4), (0.024379735151263706, 1), (0.024378226909028924, 1)]",Mycolic acid pathway,MNXR90624,"['Rv3804c', 'Rv0129c', 'Rv3803c', 'Rv1886c']",h2o_c + 2.0 tre6mm_c --> 2.0 h_c + tdm3_c + tre_c,['Rv0129c']
OTSB1,1.2378216836006293,0.2756993559341529,"[(0.012677031863825811, 23), (0.02437973422867442, 5), (0.02437821978059741, 1)]",Mycolic acid pathway,MNXR90564,"['Rv3400', 'Rv2006']",h2o_c + tre6mmp_c --> h_c + pi_c + tre6mm_c,
IPPS,1.2313577426994984,0.27692899775230584,"[(0.01541617026829472, 4), (0.015416170268294178, 3), (0.01541617026828155, 1), (0.500052484448331, 1), (0.015416170267793121, 1), (0.2956186962854563, 1), (0.5003558537916333, 1), (0.01541617026882821, 1), (0.015416170268195611, 1), (0.015416170268258401, 1), (0.015416170268312823, 1), (0.29119389691303876, 1), (0.3784598579204362, 1), (0.5003558537921288, 1), (0.015416170263353547, 1), (0.01541617026829556, 1), (0.015416170268071419, 1), (1.0, 1), (0.3017170209336003, 1), (0.4898403951471655, 1), (0.015416170268296045, 1), (0.5000524844483354, 1), (0.015416170268289182, 1), (0.4898327297591145, 1)]","Valine, Leucine, and Isoleucine Metabolism",2-isopropylmalate synthase,['Rv3710'],3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c,
IPMD,1.2313577426994946,0.2769289977523044,"[(0.015416170268294727, 4), (0.015416170268294178, 3), (0.01541617026828155, 1), (0.5000524844483312, 1), (0.015416170267793121, 1), (0.29561869628545634, 1), (0.5003558537916334, 1), (0.01541617026882821, 1), (0.015416170268195618, 1), (0.015416170268258395, 1), (0.015416170268312823, 1), (0.2911938969130388, 1), (0.37845985792043624, 1), (0.5003558537921289, 1), (0.015416170263353561, 1), (0.015416170268295566, 1), (0.015416170268071419, 1), (1.0, 1), (0.30171702093360026, 1), (0.4898403951471656, 1), (0.015416170268296059, 1), (0.5000524844483355, 1), (0.015416170268289182, 1), (0.4898327297591146, 1)]","Valine, Leucine, and Isoleucine Metabolism",3-isopropylmalate dehydrogenase,['Rv2995c'],3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c,
OMCDC,1.2313577426994946,0.2769289977523044,"[(0.01541617026829473, 4), (0.015416170268294182, 3), (0.01541617026828154, 1), (0.5000524844483313, 1), (0.015416170267793124, 1), (0.29561869628545634, 1), (0.5003558537916334, 1), (0.015416170268828213, 1), (0.015416170268195622, 1), (0.015416170268258391, 1), (0.015416170268312827, 1), (0.2911938969130388, 1), (0.37845985792043624, 1), (0.5003558537921289, 1), (0.015416170263353558, 1), (0.01541617026829557, 1), (0.015416170268071423, 1), (1.0, 1), (0.30171702093360026, 1), (0.4898403951471656, 1), (0.015416170268296062, 1), (0.5000524844483355, 1), (0.015416170268289179, 1), (0.4898327297591146, 1)]","Valine, Leucine, and Isoleucine Metabolism",2-Oxo-4-methyl-3-carboxypentanoate decarboxylation,[],3c4mop_c + h_c --> 4mop_c + co2_c,
IPPMIa,1.2313577426994697,0.2769289977523092,"[(0.9845838297317053, 4), (0.9845838297317059, 3), (0.9845838297317184, 1), (0.49994751555166894, 1), (0.9845838297322069, 1), (0.7043813037145437, 1), (0.4996441462083667, 1), (0.9845838297311718, 1), (0.9845838297318044, 1), (0.9845838297317416, 1), (0.9845838297316872, 1), (0.7088061030869612, 1), (0.6215401420795638, 1), (0.4996441462078711, 1), (0.9845838297366465, 1), (0.9845838297317044, 1), (0.9845838297319286, 1), (0.0, 1), (0.6982829790663997, 1), (0.5101596048528344, 1), (0.984583829731704, 1), (0.4999475155516645, 1), (0.9845838297317109, 1), (0.5101672702408854, 1)]","Valine, Leucine, and Isoleucine Metabolism",3-isopropylmalate dehydratase,"['Rv2988c', 'Rv2987c']",3c2hmp_c <=> 2ippm_c + h2o_c,
IPPMIb,1.2313577426994697,0.2769289977523092,"[(0.9845838297317053, 4), (0.9845838297317059, 3), (0.9845838297317184, 1), (0.49994751555166894, 1), (0.9845838297322069, 1), (0.7043813037145437, 1), (0.4996441462083667, 1), (0.9845838297311718, 1), (0.9845838297318044, 1), (0.9845838297317416, 1), (0.9845838297316872, 1), (0.7088061030869612, 1), (0.6215401420795639, 1), (0.49964414620787123, 1), (0.9845838297366465, 1), (0.9845838297317044, 1), (0.9845838297319286, 1), (0.0, 1), (0.6982829790663997, 1), (0.5101596048528345, 1), (0.984583829731704, 1), (0.4999475155516646, 1), (0.9845838297317109, 1), (0.5101672702408855, 1)]","Valine, Leucine, and Isoleucine Metabolism",2-isopropylmalate hydratase,"['Rv2988c', 'Rv2987c']",2ippm_c + h2o_c <=> 3c3hmp_c,
LEUTA,1.2313577426994697,0.2769289977523092,"[(0.9845838297317053, 4), (0.9845838297317059, 3), (0.9845838297317184, 1), (0.49994751555166894, 1), (0.9845838297322069, 1), (0.7043813037145438, 1), (0.4996441462083667, 1), (0.9845838297311718, 1), (0.9845838297318044, 1), (0.9845838297317416, 1), (0.9845838297316872, 1), (0.7088061030869612, 1), (0.6215401420795639, 1), (0.49964414620787134, 1), (0.9845838297366465, 1), (0.9845838297317044, 1), (0.9845838297319286, 1), (0.0, 1), (0.6982829790663998, 1), (0.5101596048528345, 1), (0.984583829731704, 1), (0.4999475155516646, 1), (0.9845838297317109, 1), (0.5101672702408855, 1)]","Valine, Leucine, and Isoleucine Metabolism",Leucine transaminase,['Rv2210c'],akg_c + leu__L_c <=> 4mop_c + glu__L_c,
EX_leu_L,1.2313577426851754,0.276928997755037,"[(0.0, 18), (0.49222453136365485, 1), (0.28458981099891995, 1), (0.4925326507275515, 1), (0.280095730110344, 1), (0.3687280622407592, 1), (0.4925326507280355, 1), (1.0, 1), (0.29078362046841794, 1), (0.48185254576654885, 1), (0.49222453136365946, 1), (0.4818447603573025, 1)]",Exchange,,[],leu__L_e --> ,
LEUt2r,1.2313577426851254,0.2769289977550473,"[(0.9999999999999524, 18), (0.507775468636321, 1), (0.715410189001046, 1), (0.5074673492724243, 1), (0.7199042698896216, 1), (0.6312719377592106, 1), (0.5074673492719404, 1), (0.0, 1), (0.7092163795315483, 1), (0.5181474542334265, 1), (0.5077754686363163, 1), (0.5181552396426727, 1)]",Transport,L leucine reversible transport via proton symport,[],h_e + leu__L_e <=> h_c + leu__L_c,
ASAD,1.2153759368614032,0.2800002243089841,"[(1.4726887709315406e-08, 1), (1.4727038255557545e-08, 1), (1.4726031505318815e-08, 1), (1.472613408992629e-08, 1), (1.4758342548049086e-08, 1), (1.4726655894747864e-08, 1), (1.4726067476544813e-08, 1), (1.4727195019048622e-08, 1), (1.4660287650514192e-08, 1), (1.4726030617140395e-08, 1), (1.4732512987336577e-08, 1), (1.472838695448786e-08, 1), (1.4726068364723233e-08, 1), (1.4724850228020614e-08, 1), (1.474793620559467e-08, 1), (1.4726069252901652e-08, 1), (1.472607769059664e-08, 1), (1.4727027597416509e-08, 1), (1.4726032837586445e-08, 1), (1.5068799097406327e-08, 1), (1.4722635555131092e-08, 1), (1.4734602871158131e-08, 1), (1.500484625438503e-08, 1), (1.482636236005419e-08, 1), (1.472607813468585e-08, 1), (1.4725944463833684e-08, 1), (1.4726082131488738e-08, 1), (1.4726393882114053e-08, 1), (1.472634370003334e-08, 1)]",Glycolysis/Gluconeogenesis,aspartate-semialdehyde dehydrogenase,['Rv3708c'],aspsa_c + nadp_c + pi_c <=> 4pasp_c + h_c + nadph_c,
NADH9,1.1744876525021766,0.28806424338483905,"[(0.0006385484087481688, 21), (1.0, 7), (0.0, 1)]",Oxidative Phosphorylation,NADH dehydrogenase (demethylmenaquinone-8 & 0 protons),"['Rv3145', 'Rv3155', 'Rv3158', 'Rv3156', 'Rv3149', 'Rv3150', 'Rv3148', 'Rv3151', 'Rv3154', 'Rv3153', 'Rv3152', 'Rv0082', 'Rv3146', 'Rv3147', 'Rv3157']",2dmmq8_c + h_c + nadh_c --> 2dmmql8_c + nad_c,['Rv3156']
FRD3,1.174430536639556,0.2880757207450268,"[(0.0006385130899566074, 19), (0.9999446889365354, 6), (0.0, 1), (1.0, 1), (0.0006938241534209265, 1), (0.0006385130899542956, 1)]",Citric Acid Cycle,Fumarate reductase,"['Rv3318', 'Rv3317', 'Rv0247c', 'Rv3316', 'Rv0248c', 'Rv3319']",2dmmql8_c + fum_c --> 2dmmq8_c + succ_c,
NDPK1,1.1586277395752616,0.29127467142621694,"[(0.15523470621681312, 1), (0.985317583971483, 1), (0.28509436983546266, 1), (0.14931536495488373, 1), (0.5822697338343552, 1), (0.5868217258855211, 1), (0.1493153649588379, 1), (0.14929587088226626, 1), (0.5868436366343808, 1), (0.15876739322321853, 1), (0.28509436983412684, 1), (0.1587673932233855, 1), (0.45170976373677973, 1), (0.579993737797512, 1), (0.2472171622394086, 1), (0.28507245907460543, 1), (0.5191613855767869, 1), (0.2815397720670063, 1), (0.1552347062169126, 1), (0.15523470620491153, 1), (0.44581233323595626, 1), (0.5721612206076756, 1), (0.8151695031609201, 1), (0.6197579772739594, 1), (0.6103278597662651, 1), (0.5780586511095294, 1), (0.15521279545569655, 1), (0.48992022441587224, 1), (0.12676570536356735, 1)]",Purine and Pyrimidine Biosynthesis,nucleoside-diphosphate kinase (ATP:GDP),['Rv2445c'],atp_c + gdp_c <=> adp_c + gtp_c,
PEPCK_re,1.0943499702717485,0.30478480311541284,"[(0.15578162062973178, 1), (0.9947291968666718, 1), (0.2825536655251071, 1), (0.15578162062954348, 1), (0.5818521700680357, 1), (0.5853660388210251, 1), (0.15578162063206946, 1), (0.15578162062959677, 1), (0.5853660388103386, 1), (0.1557816206293836, 1), (0.28255366552388494, 1), (0.15578162062920953, 1), (0.45332319078685046, 1), (0.5800952356821156, 1), (0.25400635220584533, 1), (0.28255366552523853, 1), (0.5185214819368866, 1), (0.28255366552462746, 1), (0.15578162062980638, 1), (0.15578162066098145, 1), (0.4533231907867048, 1), (0.5800952356810356, 1), (0.8239596717038644, 1), (0.6184183294074543, 1), (0.6184183294075893, 1), (0.5800952356821583, 1), (0.15578162062966072, 1), (0.49164628451199377, 1), (0.12723430730811458, 1)]",Citric Acid Cycle,PEPCK re,['Rv0211'],gtp_c + oaa_c <=> co2_c + gdp_c + pep_c,
ILETA,1.0910779733044316,0.3054947577178768,"[(9.330491934633756e-11, 6), (9.32698362987594e-11, 5), (9.331913020105276e-11, 3), (9.412470802772077e-11, 1), (1.2580692043684394e-10, 1), (9.407719048226681e-11, 1), (5.866374053198342e-11, 1), (9.969847170054891e-11, 1), (9.562661773543368e-11, 1), (9.209655260633554e-11, 1), (9.898704078636911e-11, 1), (4.13788558972783e-10, 1), (7.902700716044819e-11, 1), (1.0775380587801919e-10, 1), (3.7208724990023256e-10, 1), (9.262235423079801e-11, 1), (9.318235072441894e-11, 1), (9.362954855873795e-11, 1)]","Valine, Leucine, and Isoleucine Metabolism",isoleucine transaminase,['Rv2210c'],akg_c + ile__L_c <=> 3mop_c + glu__L_c,
PUNP5,1.0478027723393317,0.315097996999435,"[(4.7278625459057366e-11, 7), (4.724309832226936e-11, 4), (4.729283631377257e-11, 3), (4.809797005123073e-11, 1), (4.724265423305951e-11, 1), (4.7845283290826046e-11, 1), (4.6925130448016716e-11, 1), (6.194333934672613e-11, 1), (5.374500844368413e-11, 1), (4.735589698157128e-11, 1), (4.617728421862921e-11, 1), (3.6788172508295247e-10, 1), (4.7188475349457804e-11, 1), (6.1727511990739e-11, 1), (3.260609560129524e-10, 1), (4.737232828233573e-11, 1), (4.723110791360341e-11, 1), (4.760281058224791e-11, 1)]",Purine and Pyrimidine Biosynthesis,purine-nucleoside phosphorylase (Inosine),['Rv3307'],ins_c + pi_c <=> hxan_c + r1p_c,
GLYCTO2,1.0455998415299999,0.3155977172910945,"[(2.96353620447932e-11, 14), (0.9999999999202153, 1), (0.9999999999203509, 1), (0.9999999999192046, 1), (0.9999999999204036, 1), (3.183493629348678e-11, 1), (3.175703181072614e-11, 1), (0.9999999999204012, 1), (0.999999999920486, 1), (0.9999999999201706, 1), (0.9999999999204784, 1), (0.9999999999203085, 1), (3.005869555991342e-11, 1), (0.9999999999204363, 1), (0.9999999999203933, 1), (0.999999999862558, 1)]",Glyoxylate Metabolism,Glycolate oxidase,['Rv1257c'],glyclt_c + q8_c --> glx_c + q8h2_c,
ICL,1.0199604282313277,0.3214939889822824,"[(0.0, 14), (0.4474765586268203, 1), (0.25618209372959927, 1), (0.2623587961269996, 1), (0.28266908196546797, 1), (0.28266908197135215, 1), (0.25999765447875534, 1), (0.282382756518555, 1), (0.4474765586249151, 1), (0.29514472792770996, 1), (0.3783828096210907, 1), (0.4701479861219563, 1), (0.47014798614019737, 1), (0.4474765586248636, 1), (0.4701479861217321, 1), (0.47014798612205233, 1)]",Glyoxylate Metabolism,Isocitrate lyase,"['Rv1916', 'Rv0467', 'Rv1915']",icit_c --> glx_c + succ_c,
GMHEPK,1.0044965166058515,0.3251231124625366,"[(0.12323601339420978, 17), (0.3727109795905482, 1), (0.0, 1), (0.12060876751656939, 1), (0.12346305933425278, 1), (0.1211731388532477, 1), (0.7603657546261897, 1), (0.12319516886490563, 1), (0.12497563329467565, 1), (0.9999999999999999, 1), (0.1231000914536227, 1), (0.12326718153106836, 1), (0.12320181710485725, 1)]",Membrane Metabolism,,['Rv0115'],atp_c + gmhep7p_c --> adp_c + gmhep17bp_c + h_c,
GMHEPPA,1.0044965166058515,0.3251231124625366,"[(0.12323601339420978, 17), (0.3727109795905482, 1), (0.0, 1), (0.12060876751656939, 1), (0.12346305933425278, 1), (0.1211731388532477, 1), (0.7603657546261897, 1), (0.12319516886490563, 1), (0.12497563329467565, 1), (1.0, 1), (0.1231000914536227, 1), (0.12326718153106836, 1), (0.12320181710485725, 1)]",Lipopolysaccharide Biosynthesis / Recycling,"D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase",['Rv0114'],gmhep17bp_c + h2o_c --> gmhep1p_c + pi_c,
DM_gmhep1p_c,1.0044965166058515,0.3251231124625366,"[(0.12323601339420978, 17), (0.3727109795905482, 1), (0.0, 1), (0.12060876751656939, 1), (0.12346305933425278, 1), (0.1211731388532477, 1), (0.7603657546261897, 1), (0.12319516886490563, 1), (0.12497563329467565, 1), (1.0, 1), (0.1231000914536227, 1), (0.12326718153106836, 1), (0.12320181710485725, 1)]",Intracellular demand,gmhep1p_c Demand reaction,[],gmhep1p_c --> ,
ALCD2x,0.9781443508617945,0.33143826169406054,"[(0.6802684373466199, 1), (0.7937759984350475, 1), (0.6436609114789442, 1), (0.9875574344388777, 1), (0.5834059906130137, 1), (0.7500309187950591, 1), (0.9549027423852714, 1), (0.9886128021733449, 1), (0.006922921087894496, 1), (0.6577840090976951, 1), (0.6430677003034465, 1), (0.6572322818257024, 1), (0.7839952212650726, 1), (0.017109405824289436, 1), (0.9990840550756259, 1), (0.9932552982782186, 1), (0.9985270139505308, 1), (0.9827782537069443, 1), (0.6819029324095193, 1), (0.6824505422408303, 1), (0.7956091979985154, 1), (0.6897880887342733, 1), (0.5340265987458124, 1), (0.9642945859884624, 1), (0.9778461200293991, 1), (0.03193490598228432, 1), (0.9867416492272746, 1), (0.027270283749638247, 1), (1.0, 1)]",Glycolysis/Gluconeogenesis,alcohol dehydrogenase (ethanol),"['Rv3086', 'Rv3045', 'Rv0761c', 'Rv1862', 'Rv0162c', 'Rv1530']",acald_c + h_c + nadh_c <=> etoh_c + nad_c,
EX_etoh,0.9781443508617945,0.33143826169406054,"[(0.6802684373466199, 1), (0.7937759984350475, 1), (0.6436609114789442, 1), (0.9875574344388777, 1), (0.5834059906130137, 1), (0.7500309187950592, 1), (0.9549027423852713, 1), (0.9886128021733449, 1), (0.006922921087894385, 1), (0.6577840090976951, 1), (0.6430677003034465, 1), (0.6572322818257024, 1), (0.7839952212650726, 1), (0.01710940582428977, 1), (0.9990840550756259, 1), (0.9932552982782186, 1), (0.9985270139505308, 1), (0.9827782537069443, 1), (0.6819029324095193, 1), (0.6824505422408309, 1), (0.7956091979985153, 1), (0.6897880887342719, 1), (0.5340265987458122, 1), (0.9642945859884625, 1), (0.9778461200293991, 1), (0.03193490598228432, 1), (0.9867416492272745, 1), (0.027270283749638358, 1), (0.9999999999999999, 1)]",Exchange,,[],etoh_e <=> ,
ETOHt2r,0.978144350861787,0.3314382616940622,"[(0.31973156265337976, 1), (0.20622400156495224, 1), (0.35633908852105545, 1), (0.012442565561122165, 1), (0.416594009386986, 1), (0.24996908120494055, 1), (0.04509725761472852, 1), (0.011387197826654927, 1), (0.9930770789121051, 1), (0.3422159909023046, 1), (0.3569322996965532, 1), (0.3427677181742973, 1), (0.21600477873492718, 1), (0.9828905941757096, 1), (0.0009159449243739681, 1), (0.006744701721781321, 1), (0.001472986049469105, 1), (0.017221746293055562, 1), (0.3180970675904805, 1), (0.3175494577591688, 1), (0.20439080200148452, 1), (0.31021191126572784, 1), (0.4659734012541875, 1), (0.03570541401153732, 1), (0.02215387997060081, 1), (0.9680650940177151, 1), (0.013258350772725302, 1), (0.9727297162503612, 1), (0.0, 1)]",Transport,ethanol reversible transport via proton symport,[],etoh_e + h_c <=> etoh_c + h_e,
PMANM,0.9771449377422639,0.3316810797078892,"[(9.33053634355474e-11, 7), (9.326939220954955e-11, 3), (9.331957429026261e-11, 3), (9.327028038796925e-11, 2), (9.412470802772077e-11, 1), (1.258073645260538e-10, 1), (9.278489088160313e-11, 1), (5.866374053198342e-11, 1), (9.969802761133906e-11, 1), (9.310463511269518e-11, 1), (9.209655260633554e-11, 1), (4.13788558972783e-10, 1), (9.321565741515769e-11, 1), (1.0775380587801919e-10, 1), (3.7208724990023256e-10, 1), (9.474909745676996e-11, 1), (9.318279481362879e-11, 1), (9.363043673715765e-11, 1)]",Fructose and mannose metabolism,phosphomannomutase,"['Rv3257c', 'Rv3308']",man1p_c <=> man6p_c,
EX_h2,0.9727575382474155,0.33274995732393464,"[(0.001643035282797081, 1), (0.0016430352827984194, 1), (0.0016430352827982641, 1), (0.35356736098228003, 1), (0.0016430352827974714, 1), (0.6209239926386603, 1), (0.001643035282798337, 1), (0.33629007236201447, 1), (0.001643035282782826, 1), (0.0016430352827983916, 1), (0.0016430352827880414, 1), (0.001643035282795891, 1), (0.35356736098212904, 1), (0.0016430352828008784, 1), (0.011810184144970506, 1), (0.0016430352827984359, 1), (0.0016430352827984376, 1), (0.3535673609821911, 1), (0.0016430352827985417, 1), (0.0016430352823095466, 1), (0.0016430352827985044, 1), (0.9680013604580464, 1), (0.45931497484211736, 1), (0.34853833987153393, 1), (0.0016430352827997985, 1), (0.0016430352827987247, 1), (0.35356736098598057, 1), (0.0016430352827978261, 1), (0.0016430352827947643, 1)]",Exchange,,[],h2_e --> ,
FHL,0.9727575382474155,0.33274995732393464,"[(0.001643035282797082, 1), (0.0016430352827984194, 1), (0.0016430352827982641, 1), (0.35356736098228003, 1), (0.0016430352827974722, 1), (0.6209239926386604, 1), (0.001643035282798337, 1), (0.3362900723620144, 1), (0.001643035282782826, 1), (0.0016430352827983908, 1), (0.0016430352827880414, 1), (0.001643035282795892, 1), (0.35356736098212904, 1), (0.0016430352828008775, 1), (0.011810184144970506, 1), (0.0016430352827984359, 1), (0.0016430352827984376, 1), (0.3535673609821911, 1), (0.0016430352827985417, 1), (0.0016430352823095466, 1), (0.0016430352827985053, 1), (0.9680013604580465, 1), (0.45931497484211736, 1), (0.3485383398715339, 1), (0.0016430352827997994, 1), (0.0016430352827987247, 1), (0.35356736098598057, 1), (0.0016430352827978261, 1), (0.0016430352827947643, 1)]",Redox Metabolism,Formate-hydrogen lyase,['Rv0084'],for_c + h_c --> co2_c + h2_c,
H2td,0.9727575382474152,0.33274995732393464,"[(0.001643035282797081, 1), (0.0016430352827984194, 1), (0.0016430352827982641, 1), (0.35356736098228003, 1), (0.0016430352827974722, 1), (0.6209239926386603, 1), (0.0016430352827983379, 1), (0.33629007236201447, 1), (0.0016430352827828268, 1), (0.0016430352827983916, 1), (0.0016430352827880414, 1), (0.001643035282795892, 1), (0.35356736098212904, 1), (0.0016430352828008784, 1), (0.011810184144970506, 1), (0.0016430352827984359, 1), (0.0016430352827984376, 1), (0.3535673609821911, 1), (0.0016430352827985417, 1), (0.0016430352823095466, 1), (0.0016430352827985053, 1), (0.9680013604580465, 1), (0.45931497484211736, 1), (0.34853833987153393, 1), (0.0016430352827997985, 1), (0.0016430352827987247, 1), (0.35356736098598057, 1), (0.0016430352827978261, 1), (0.0016430352827947652, 1)]",Transport,H2td,[],h2_c <=> h2_e,
MAN6PI,0.9708291033483546,0.3332212777062118,"[(9.330491934633756e-11, 7), (9.326939220954955e-11, 5), (9.331913020105276e-11, 3), (9.412381984930107e-11, 1), (1.2580692043684394e-10, 1), (9.380007881532038e-11, 1), (5.866374053198342e-11, 1), (9.969758352212921e-11, 1), (9.456346816705263e-11, 1), (9.209566442791584e-11, 1), (4.13788558972783e-10, 1), (9.321476923673799e-11, 1), (1.0775336178880934e-10, 1), (3.720868058110227e-10, 1), (9.351852625627544e-11, 1), (9.318235072441894e-11, 1), (9.362954855873795e-11, 1)]",Fructose and mannose metabolism,mannose-6-phosphate isomerase,['Rv3255c'],man6p_c <=> f6p_c,
4HBAt,0.9706639047212816,0.3332616961093563,"[(4.7277737280637666e-11, 7), (4.724309832226936e-11, 5), (4.729150404614302e-11, 3), (4.809797005123073e-11, 1), (3.637223855434968e-11, 1), (4.851319346244054e-11, 1), (5.367173372405887e-11, 1), (5.367306599168842e-11, 1), (4.9599435669733793e-11, 1), (4.6068926451425796e-11, 1), (3.6776182099629295e-10, 1), (4.7189363527877504e-11, 1), (6.181721801112872e-11, 1), (3.260609560129524e-10, 1), (4.661071528744287e-11, 1), (4.71556127479289e-11, 1), (4.760281058224791e-11, 1)]",Transport,MNXR68734,[],4hba_e <=> 4hba_c,
SDPTA,0.9694227389795506,0.3335655835482506,"[(9.019096580686892e-11, 7), (9.015499458087106e-11, 4), (9.020428848316442e-11, 3), (9.100942222062258e-11, 1), (9.089484720448127e-11, 1), (1.216373668455617e-10, 1), (9.142464563183239e-11, 1), (5.654676726862817e-11, 1), (9.658318589345072e-11, 1), (9.251177601754534e-11, 1), (8.89808227100275e-11, 1), (4.1067460543331435e-10, 1), (9.010081569726935e-11, 1), (1.046420727845998e-10, 1), (3.689732963607639e-10, 1), (8.950840069132937e-11, 1), (9.006884127416015e-11, 1), (9.051559501926931e-11, 1)]",Threonine and Lysine Metabolism,succinyldiaminopimelate transaminase,"['Rv1655', 'Rv0858c']",akg_c + sl26da_c <=> glu__L_c + sl2a6o_c,
PGAMT,0.9623970879596417,0.3352929988358827,"[(9.250822330386654e-11, 5), (9.25441945298644e-11, 4), (9.254375044065455e-11, 3), (9.25575172061599e-11, 3), (9.333156469892856e-11, 1), (1.2299317120323394e-10, 1), (9.372724818490497e-11, 1), (5.822320403581216e-11, 1), (9.891465424516355e-11, 1), (9.486456065133098e-11, 1), (9.133716005749193e-11, 1), (4.001599052116944e-10, 1), (9.245848531236334e-11, 1), (1.0638823155773025e-10, 1), (3.707487650217445e-10, 1), (9.186251759274455e-11, 1), (9.242162590794578e-11, 1), (9.28670473854254e-11, 1)]",Other Amino Acid Metabolism,phosphoglucosamine mutase,['Rv3441c'],gam1p_c <=> gam6p_c,
ACKr,0.9361344659678204,0.34186142448848866,"[(0.911316931304571, 21), (0.0, 1), (0.9127320197072178, 1), (0.8945193519608392, 1), (0.9101496784920982, 1), (0.20559479449178097, 1), (0.9107862731535785, 1), (0.9060165431843548, 1), (0.9148770713569367, 1)]",Pyruvate Metabolism,acetate kinase,['Rv0409'],ac_c + atp_c <=> actp_c + adp_c,
DHORD2,0.9310344899291906,0.3431577115475969,"[(0.9999999999812268, 4), (0.9999999999812409, 2), (0.9999999999809022, 1), (0.9999999999812403, 1), (0.9999999999812407, 1), (0.999999999981227, 1), (0.9999999999880953, 1), (0.9999999999812264, 1), (0.9999999999812273, 1), (0.9999999999807369, 1), (0.9684060713859394, 1), (0.9999999999812412, 1), (0.9999999999786886, 1), (0.9999999999816532, 1), (0.9999999999817067, 1), (0.9999999999812214, 1), (0.9999999998666611, 1), (0.9999999999812613, 1), (0.9684060713667921, 1), (0.9999999998704999, 1), (0.999999999981498, 1), (0.9999999999812216, 1), (0.9999999999812746, 1), (0.9999999999812219, 1), (0.9999999999810989, 1)]",Purine and Pyrimidine Biosynthesis,Dihydoorotic acid dehydrogenase (quinone8),['Rv2139'],dhor__S_c + q8_c --> orot_c + q8h2_c,
PYRD1,0.9310344827586208,0.3431577133750022,"[(0.0, 27), (0.03159392860837739, 1), (0.03159392860813098, 1)]",Purine and Pyrimidine Biosynthesis,PYRD1,['Rv2139'],dhor__S_c + o2_c --> h2o2_c + orot_c,
GLYCTO3,0.9310344827586206,0.3431577133750022,"[(0.0, 27), (0.9999999998354214, 1), (0.9999999998372621, 1)]",Glyoxylate Metabolism,Glycolate oxidase,['Rv1257c'],glyclt_c + mqn8_c --> glx_c + mql8_c,
ACALDi,0.9279647785035273,0.34394127015945863,"[(0.0, 27), (0.20437939764939417, 1), (0.22796997728748436, 1)]",Pyruvate Metabolism,,['Rv3535c'],acald_c + coa_c + nad_c --> accoa_c + h_c + nadh_c,
GLUDx,0.8896273502839472,0.3539422550524295,"[(0.0, 10), (0.9790751024597233, 1), (0.9622592243404592, 1), (0.9696387047325876, 1), (0.9736192536045011, 1), (0.9696327978005649, 1), (0.9802254620538947, 1), (0.9622592243405256, 1), (0.9802254620539566, 1), (0.9631971885020569, 1), (0.9568895311565896, 1), (0.9935568607554397, 1), (0.9526045242488937, 1), (0.980225462053903, 1), (0.9802254620570158, 1), (0.942875907657542, 1), (0.9431504312823954, 1), (0.9392750685300733, 1), (0.9696387047325942, 1), (0.9709880540993343, 1)]","Alanine, Aspartate, and Glutamate Metabolism",,['Rv2476c'],glu__L_c + h2o_c + nad_c --> akg_c + h_c + nadh_c + nh4_c,
GLUR,0.8691081694906544,0.3594644291451551,"[(8.72706351628949e-11, 7), (8.723466393689705e-11, 4), (8.728440192840026e-11, 3), (8.808953566585842e-11, 1), (8.72351080261069e-11, 1), (8.730083322916471e-11, 1), (8.850564725548793e-11, 1), (5.456213258980824e-11, 1), (9.366329933868656e-11, 1), (8.959144537357133e-11, 1), (8.606049206605348e-11, 1), (4.077538307001305e-10, 1), (8.718092914250519e-11, 1), (1.0172440667588489e-10, 1), (3.660538538952096e-10, 1), (8.658851413656521e-11, 1), (8.714895471939599e-11, 1), (8.759482028608545e-11, 1)]","Alanine, Aspartate, and Glutamate Metabolism",glutamate racemase,['Rv1338'],glu__D_c <=> glu__L_c,
URIDK2r,0.8645620166406577,0.36070445817528807,"[(8.661782402441531e-11, 7), (8.658540551209626e-11, 4), (8.663114670071081e-11, 3), (8.737899293009832e-11, 1), (8.658584960130611e-11, 1), (8.718847865907264e-11, 1), (8.785328020621819e-11, 1), (5.197753338848088e-11, 1), (9.301137637862666e-11, 1), (8.877387713823737e-11, 1), (8.540945728441329e-11, 1), (3.8908254396119446e-10, 1), (8.65281180040256e-11, 1), (1.010671546453068e-10, 1), (3.6540059866752017e-10, 1), (8.593525890887577e-11, 1), (8.649569949170655e-11, 1), (8.694245323681571e-11, 1)]",Purine and Pyrimidine Biosynthesis,Uridylate kinase (dUMP),[],atp_c + dump_c <=> adp_c + dudp_c,
